Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.09,9.72,0,0,0,-0.9,2.05,9.54,1.26595091819763
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.08,9.72,0,0,0,-0.9,2.05,9.54,1.28394103050232
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.07,9.76,0,0,0,-0.9,2.05,9.54,1.30147624015808
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.98,2.07,9.69,0,0,0,-0.9,2.05,9.54,1.3178436756134
,0,0.1,0.05,0.03,0.99,0,0,0,-0.95,2.08,9.69,0,0,0,-0.9,2.05,9.54,1.33577799797058
,0,0.1,0.05,0.03,0.99,0,-0,-0,-0.96,2.07,9.73,0,0,0,-0.9,2.05,9.54,1.35609149932861
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.97,2.08,9.72,0,0,0,-0.9,2.05,9.54,1.37642502784729
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.09,9.72,0,0,0,-0.9,2.05,9.54,1.39451622962952
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.97,2.05,9.71,0,0,0,-0.9,2.05,9.54,1.41485691070557
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.96,2.09,9.71,0,0,0,-0.9,2.05,9.54,1.43187713623047
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.97,2.08,9.73,0,0,0,-0.9,2.05,9.54,1.44865274429321
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.96,2.08,9.73,0,0,0,-0.9,2.05,9.54,1.46782994270325
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.08,9.72,0,0,0,-0.9,2.05,9.54,1.48602175712585
,0,0.1,0.05,0.03,0.99,0,-0,-0,-0.98,2.06,9.72,0,0,0,-0.9,2.05,9.54,1.50617814064026
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.96,2.09,9.7,0,0,0,-0.9,2.05,9.54,1.52643275260925
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.09,9.73,0,0,0,-0.9,2.05,9.54,1.5442361831665
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.97,2.08,9.74,0,0,0,-0.9,2.05,9.54,1.56201243400574
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.99,2.1,9.73,0,0,0,-0.9,2.05,9.54,1.57835221290588
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.06,9.73,0,0,0,-0.9,2.05,9.54,1.59748864173889
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.94,2.09,9.71,0,0,0,-0.9,2.05,9.54,1.61729049682617
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.07,9.73,0,0,0,-0.9,2.05,9.54,1.63524699211121
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.98,2.06,9.71,0,0,0,-0.9,2.05,9.54,1.65570211410522
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.08,9.72,0,0,0,-0.9,2.05,9.54,1.67616319656372
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.08,9.72,0,0,0,-0.9,2.05,9.54,1.69381403923035
,0,0.1,0.05,0.03,0.99,0,-0,-0,-0.98,2.06,9.72,0,0,0,-0.9,2.05,9.54,1.71062803268433
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.08,9.71,0,0,0,-0.9,2.05,9.54,1.72862243652344
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.09,9.73,0,0,0,-0.9,2.05,9.54,1.74729466438293
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.11,9.7,0,0,0,-0.9,2.05,9.54,1.76787042617798
,0,0.1,0.05,0.03,0.99,0,0,0,-0.95,2.08,9.73,0,0,0,-0.9,2.05,9.54,1.78617596626282
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.09,9.72,0,0,0,-0.9,2.05,9.54,1.80647730827332
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.07,9.72,0,0,0,-0.9,2.05,9.54,1.82646989822388
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.98,2.07,9.75,0,0,0,-0.9,2.05,9.54,1.84331321716309
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.08,9.71,0,0,0,-0.9,2.05,9.54,1.85988521575928
