Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0,0.77,-0.05,0.64,0.01,-0,0,-9.57,-0.67,-1.79,0,0,0,-9.61,-0.68,-1.78,0.734672546386719
,0,0,0.77,-0.05,0.64,0.01,-0.01,0.01,-9.57,-0.67,-1.79,0,0,0,-9.61,-0.68,-1.78,0.754258155822754
,0,0,0.77,-0.05,0.64,0.02,-0,0.01,-9.58,-0.66,-1.79,0,0,0,-9.61,-0.68,-1.78,0.772935628890991
,0,0,0.77,-0.05,0.64,0.02,-0.01,0.01,-9.61,-0.62,-1.76,0,0,0,-9.61,-0.68,-1.78,0.788890838623047
,0,0,0.77,-0.05,0.64,0.02,-0,0,-9.6,-0.62,-1.72,0,0,0,-9.61,-0.68,-1.78,0.806970119476318
,0,0,0.77,-0.05,0.64,-0,0,0,-9.57,-0.65,-1.76,0,0,0,-9.61,-0.68,-1.78,0.825616836547852
,0,0,0.77,-0.05,0.64,0,0,0,-9.58,-0.63,-1.78,0,0,0,-9.61,-0.68,-1.78,0.843613147735596
,0,0,0.77,-0.05,0.64,0.01,0,0,-9.56,-0.66,-1.81,0,0,0,-9.61,-0.68,-1.78,0.863529682159424
,0,0,0.77,-0.05,0.64,0.01,-0,0,-9.57,-0.63,-1.8,0,0,0,-9.61,-0.68,-1.78,0.881618499755859
,0,0,0.77,-0.05,0.64,0.01,0,0,-9.58,-0.64,-1.79,0,0,0,-9.61,-0.68,-1.78,0.898600339889526
,0,0,0.77,-0.05,0.64,0,-0,0,-9.59,-0.65,-1.79,0,0,0,-9.61,-0.68,-1.78,0.916748285293579
,0,0,0.77,-0.05,0.64,0,0,0,-9.57,-0.66,-1.79,0,0,0,-9.61,-0.68,-1.78,0.934001922607422
,0,0,0.77,-0.05,0.64,0.01,0,0,-9.57,-0.61,-1.74,0,0,0,-9.61,-0.68,-1.78,0.953485488891602
,0,0,0.77,-0.05,0.64,-0,0.01,0,-9.58,-0.62,-1.77,0,0,0,-9.61,-0.68,-1.78,0.972770690917969
,0,0,0.77,-0.05,0.64,-0.01,0.01,0,-9.56,-0.66,-1.76,0,0,0,-9.61,-0.68,-1.78,0.988327264785767
,0,0,0.77,-0.05,0.64,-0.02,0,0,-9.61,-0.65,-1.76,0,0,0,-9.61,-0.68,-1.78,1.00678277015686
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0,-9.6,-0.63,-1.76,0,0,0,-9.61,-0.68,-1.78,1.02602314949036
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0,-9.57,-0.61,-1.8,0,0,0,-9.61,-0.68,-1.78,1.04331660270691
