Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.38,0.62,-0.26,0.63,-0.26,0.61,-0.17,-9.76,1.65,-1.15,0,0,0,-9.66,1.57,-0.59,1.12063121795654
,0,0.38,0.62,-0.26,0.63,-0.41,0.58,-0.18,-9.61,0.89,-1.37,0,0,0,-9.66,1.55,-0.64,1.13524103164673
,0,0.38,0.63,-0.26,0.63,-0.3,0.59,-0.17,-9.32,0.69,-1.68,0,0,0,-9.65,1.52,-0.75,1.15157866477966
,0,0.38,0.63,-0.26,0.62,0.07,0.62,-0.19,-9.43,0.5,-1.77,0,0,0,-9.65,1.48,-0.87,1.17102456092834
,0,0.38,0.63,-0.26,0.62,0.44,0.66,-0.22,-9.31,1.26,-1.5,0,0,0,-9.65,1.46,-0.94,1.18564915657043
,0,0.38,0.64,-0.26,0.61,0.51,0.68,-0.23,-9.32,2,-1.74,0,0,0,-9.64,1.41,-1.08,1.20178818702698
,0,0.39,0.64,-0.26,0.61,0.42,0.75,-0.24,-9.28,1.94,-1.8,0,0,0,-9.63,1.35,-1.23,1.22111678123474
,0,0.39,0.65,-0.26,0.61,0.2,0.76,-0.26,-9.39,1.66,-1.54,0,0,0,-9.62,1.33,-1.31,1.23583269119263
,0,0.39,0.65,-0.26,0.6,0.11,0.76,-0.26,-9.5,1.66,-1.99,0,0,0,-9.61,1.28,-1.45,1.25179052352905
,0,0.39,0.66,-0.26,0.59,0.07,0.76,-0.24,-9.63,1.73,-1.9,0,0,0,-9.59,1.24,-1.59,1.27140974998474
,0,0.39,0.66,-0.26,0.59,-0.09,0.69,-0.25,-9.83,0.92,-2,0,0,0,-9.58,1.21,-1.66,1.28570413589478
,0,0.39,0.66,-0.25,0.59,-0.14,0.7,-0.26,-9.77,0.93,-2.07,0,0,0,-9.57,1.17,-1.78,1.3021879196167
,0,0.39,0.67,-0.25,0.58,-0.12,0.75,-0.24,-9.74,0.78,-2.75,0,0,0,-9.54,1.13,-1.92,1.32169127464294
,0,0.39,0.67,-0.25,0.58,-0.11,0.79,-0.25,-9.65,0.51,-2.45,0,0,0,-9.53,1.11,-1.99,1.33625197410583
,0,0.39,0.68,-0.25,0.57,-0.07,0.8,-0.26,-9.78,0.24,-3.07,0,0,0,-9.5,1.07,-2.14,1.35244584083557
