Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8,Data_9,Data_10,Data_11,Data_12,Data_13,Data_14,Data_15,Data_16,TimeStampGlob
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2876398563385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.29724717140198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30691623687744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31646370887756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32597088813782
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.33571076393127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34523582458496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355055809021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.36418676376343
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37394165992737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38345241546631
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39303827285767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40260815620422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41219878196716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4219286441803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.43142127990723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.44121360778809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45070815086365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46020269393921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.46984028816223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47951078414917
