Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.11,-0.19,-0.47,0.86,-0.41,0.46,0.02,-5.44,2.82,7.97,0,0,0,2.15,3.56,8.87,0.917005777359009
,0,0.1,-0.17,-0.47,0.86,-1.63,1.03,0.39,9.14,3.82,13.8,0,0,0,1.99,3.29,9.01,0.933902978897095
,0,0.1,-0.17,-0.47,0.86,-1.49,0.94,0.27,5.18,-3.29,-1.68,0,0,0,1.92,3.16,9.08,0.950277805328369
,0,0.09,-0.14,-0.47,0.87,-1.6,1.8,0.08,0.09,-6.79,15.71,0,0,0,1.54,2.9,9.24,0.966896057128906
,0,0.1,-0.12,-0.47,0.87,-1.01,2.43,-0.36,-0.31,-6.07,17.25,0,0,0,1.09,2.76,9.34,0.983736276626587
,0,0.1,-0.11,-0.47,0.87,-0.35,2.13,-0.65,-0.59,4.29,11.67,0,0,0,0.88,2.73,9.37,0.999587297439575
,0,0.11,-0.09,-0.47,0.87,-0.22,2.09,-0.55,-0.79,4.26,15.47,0,0,0,0.48,2.69,9.41,1.01648759841919
,0,0.12,-0.07,-0.47,0.87,-0.33,1.91,-0.29,-3.77,3.51,15.94,0,0,0,0.15,2.64,9.44,1.03417706489563
,0,0.12,-0.07,-0.47,0.87,-0.42,1.4,-0.13,-5.63,3.15,17.43,0,0,0,0.02,2.6,9.45,1.05034923553467
,0,0.12,-0.06,-0.47,0.87,-0.34,0.79,-0.12,0.31,2.15,10.4,0,0,0,-0.08,2.53,9.47,1.06661462783813
,0,0.12,-0.05,-0.48,0.87,-0.51,0.53,-0.1,-1.14,1.79,10.97,0,0,0,-0.18,2.45,9.49,1.08358216285706
,0,0.11,-0.05,-0.48,0.87,-0.28,0.4,-0.13,-0.64,2.33,10,0,0,0,-0.22,2.42,9.49,1.0999059677124
,0,0.11,-0.05,-0.48,0.87,-0.23,0.39,-0.14,0.27,2.47,9.9,0,0,0,-0.28,2.38,9.5,1.1167938709259
,0,0.11,-0.04,-0.48,0.87,-0.2,0.2,-0.14,0,2.38,10.27,0,0,0,-0.33,2.34,9.51,1.13382840156555
,0,0.11,-0.04,-0.48,0.87,-0.15,0.2,-0.15,0.43,2.16,10.06,0,0,0,-0.35,2.33,9.51,1.14976119995117
,0,0.11,-0.04,-0.48,0.87,-0.11,0.22,-0.14,-0.67,2.32,10.35,0,0,0,-0.4,2.31,9.52,1.16699075698853
,0,0.11,-0.04,-0.48,0.87,-0.08,0.21,-0.14,-0.7,2.14,9.95,0,0,0,-0.44,2.3,9.52,1.184237241745
,0,0.11,-0.04,-0.48,0.87,-0.04,0.17,-0.04,-1.58,2.18,10.05,0,0,0,-0.46,2.29,9.52,1.19994711875916
,0,0.11,-0.04,-0.48,0.87,-0.03,0.11,-0.03,-0.67,2.24,9.7,0,0,0,-0.47,2.29,9.52,1.21716785430908
,0,0.12,-0.03,-0.48,0.87,-0.01,0.05,-0.05,-0.94,2.24,9.72,0,0,0,-0.49,2.28,9.52,1.23491454124451
,0,0.12,-0.03,-0.48,0.87,-0.01,0.11,-0.06,-0.99,2.03,10.32,0,0,0,-0.5,2.28,9.52,1.25021529197693
,0,0.12,-0.03,-0.48,0.87,0.02,0.08,-0.06,-1.06,2.34,9.5,0,0,0,-0.52,2.29,9.52,1.26684665679932
,0,0.12,-0.03,-0.48,0.87,0.05,0.08,-0.07,-0.57,2.39,10.13,0,0,0,-0.53,2.29,9.51,1.28424715995789
,0,0.12,-0.03,-0.48,0.87,0.07,0.04,-0.05,-0.28,2.02,9.54,0,0,0,-0.55,2.3,9.51,1.30037784576416
,0,0.12,-0.03,-0.48,0.87,0.08,0.06,-0.04,-0.37,2.2,9.61,0,0,0,-0.56,2.32,9.51,1.31696677207947
,0,0.12,-0.03,-0.48,0.87,0.09,0.09,-0.03,-0.72,2.16,9.71,0,0,0,-0.57,2.33,9.5,1.33414888381958
,0,0.12,-0.03,-0.48,0.87,0.11,0.06,-0.03,-0.61,2.17,9.49,0,0,0,-0.59,2.35,9.5,1.34999322891235
,0,0.12,-0.03,-0.48,0.87,0.11,0.06,-0.03,-1.15,2.24,9.96,0,0,0,-0.6,2.37,9.49,1.3668065071106
,0,0.12,-0.03,-0.48,0.87,0.11,0.03,-0.04,-0.3,2.19,9.54,0,0,0,-0.6,2.38,9.49,1.3848876953125
,0,0.12,-0.03,-0.48,0.87,0.1,-0.01,-0.04,-0.63,2.22,9.55,0,0,0,-0.6,2.39,9.48,1.40162038803101
,0,0.12,-0.03,-0.48,0.87,0.1,-0,-0.03,-0.97,2.28,9.65,0,0,0,-0.6,2.41,9.48,1.41753673553467
,0,0.12,-0.03,-0.48,0.87,0.08,-0.01,-0.04,-0.99,2.23,9.84,0,0,0,-0.61,2.42,9.48,1.43540382385254
,0,0.12,-0.03,-0.48,0.87,0.07,-0.04,-0.05,-0.69,2.44,9.59,0,0,0,-0.61,2.42,9.48,1.45152616500854
,0,0.12,-0.03,-0.48,0.87,0.06,-0.04,-0.05,-0.9,2.42,9.64,0,0,0,-0.61,2.43,9.47,1.46747875213623
