Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8,Data_9,Data_10,Data_11,Data_12,Data_13,Data_14,Data_15,Data_16,TimeStampGlob
0,0,0,3,7,0,0,39,118,1,1,0,0,0,60,4,12.1731698513031
17,0,0,0,0,0,1,0,13,0,1,0,32,0,10,2,12.1828942298889
0,0,0,8,0,0,2,0,0,5,1,0,0,0,26,7,12.1925797462463
7,0,0,11,0,0,0,0,0,4,4,0,43,1,35,5,12.2025938034058
2,0,0,6,1,0,1,0,0,0,1,0,38,1,8,9,12.2123358249664
0,0,0,9,0,2,1,1,0,8,3,1,12,5,21,11,12.221755027771
34,4,8,154,0,0,1,0,0,1,107,0,119,13,17,34,12.2315356731415
0,2,1,3,0,3,0,2,0,105,2,0,194,3,12,0,12.2415130138397
0,0,0,4,2,0,23,0,1,2,4,0,0,85,1,8,12.2513022422791
0,0,0,13,0,0,28,0,2,6,6,0,1,113,34,8,12.2609808444977
0,0,0,64,0,0,3,0,0,1,48,0,1,13,12,7,12.2707901000977
0,0,0,0,0,0,9,0,0,2,0,0,3,0,17,12,12.2804980278015
0,0,0,118,0,0,0,0,0,1,135,36,1,0,8,10,12.290548324585
0,0,2,0,0,0,7,0,0,1,19,1,43,12,7,30,12.3007755279541
0,0,0,1,0,0,0,4,0,9,4,0,44,0,18,51,12.3103623390198
0,0,0,2,0,0,0,1,0,0,6,0,8,3,6,15,12.3197894096375
0,0,2,0,0,0,1,0,0,3,9,0,82,2,7,78,12.329286813736
0,0,0,0,0,0,0,1,0,13,2,0,3,1,7,12,12.3388609886169
0,0,0,0,1,21,0,199,0,191,0,0,0,1,37,10,12.348991394043
0,0,0,2,69,0,1,93,3,102,34,19,0,1,31,0,12.3588764667511
0,0,1,0,5,15,30,114,1,95,5,0,7,25,21,25,12.3693020343781
0,0,2,0,0,9,0,15,0,0,3,0,30,1,3,66,12.3788063526154
4,0,2,0,0,3,1,0,0,0,14,6,10,0,5,27,12.3885326385498
13,68,2,0,0,0,0,0,0,0,76,115,1,0,7,15,12.3985176086426
0,1,0,0,2,30,1,74,0,70,1,0,1,0,8,2,12.4076619148254
0,20,2,0,29,0,7,65,7,37,0,0,2,3,6,21,12.4176905155182
0,4,2,0,7,0,4,6,6,5,0,0,0,0,4,18,12.4272422790527
3,4,1,0,0,81,2,49,0,25,1,0,0,0,15,16,12.4371345043182
0,0,1,0,4,35,0,0,1,0,0,0,0,0,9,26,12.4466197490692
0,0,0,0,5,189,0,120,3,3,0,0,0,0,7,10,12.4567947387695
122,0,82,6,0,4,0,13,13,0,26,158,0,0,6,10,12.4667072296143
32,125,80,1,10,9,5,3,2,0,10,80,6,0,7,38,12.4765977859497
5,4,0,1,80,0,22,5,23,0,0,19,0,0,9,10,12.4860866069794
1,2,0,0,22,8,15,2,6,1,1,0,1,0,5,8,12.4958281517029
3,52,1,0,2,0,0,3,0,0,0,31,0,0,5,8,12.505407333374
4,1,1,1,106,0,14,0,94,1,0,0,0,0,4,9,12.515567779541
66,5,3,0,0,9,1,9,0,0,0,2,0,0,6,8,12.5251331329346
2,24,1,7,21,3,0,0,38,0,2,0,0,0,8,9,12.5345108509064
2,0,0,0,2,1,0,0,1,0,1,0,0,0,6,8,12.5441882610321
7,5,0,3,45,4,2,0,73,0,2,0,0,0,9,6,12.5538928508759
2,22,0,2,0,0,1,0,1,1,2,0,0,0,10,7,12.5636878013611
194,0,46,108,0,0,0,0,0,0,11,0,0,0,0,12,12.5738639831543
83,10,0,11,0,75,0,4,4,7,2,0,0,0,126,7,12.5836038589478
56,0,9,2,0,3,0,0,2,0,1,0,18,0,71,11,12.5934822559357
0,0,0,10,0,0,0,0,4,0,2,0,0,17,7,8,12.6030929088593
0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,7,12.6123576164246
0,1,0,6,0,0,6,2,24,2,2,0,0,3,9,67,12.622172832489
1,1,3,10,0,5,0,7,0,38,2,1,27,7,132,85,12.6321182250977
2,1,2,7,1,2,2,4,2,6,0,0,1,18,37,127,12.6421036720276
5,0,1,9,0,15,2,11,20,2,2,0,9,5,21,156,12.6521253585815
0,2,0,1,0,0,8,11,14,2,3,39,3,108,13,203,12.6619935035706
0,0,0,0,0,0,0,3,0,13,1,104,0,193,27,213,12.6718719005585
0,0,0,6,0,7,2,11,0,66,6,121,0,276,21,317,12.6814880371094
0,18,0,8,0,0,25,14,11,48,10,190,23,507,117,387,12.6918814182281
1,0,0,2,0,0,0,12,4,18,5,213,70,481,99,484,12.7019987106323
0,0,0,23,0,0,0,12,0,0,6,247,75,499,3,531,12.7121386528015
0,0,1,2,0,0,0,8,36,0,0,279,86,487,0,544,12.7220463752747
4,0,2,1,0,2,0,8,54,0,6,293,96,553,0,562,12.7326290607452
15,0,4,70,0,1,1,10,63,0,14,329,167,560,0,579,12.7428376674652
3,0,1,18,0,10,0,7,74,0,12,362,101,569,1,584,12.7527244091034
0,29,0,0,0,73,0,8,78,0,3,425,89,576,6,592,12.7626309394836
6,0,1,4,0,71,0,9,151,0,8,457,111,580,2,588,12.7730631828308
3,0,0,0,0,77,26,7,87,0,6,469,74,513,0,600,12.783109664917
0,0,0,0,0,85,72,7,170,0,6,483,68,587,2,599,12.7932796478271
9,0,0,2,1,96,71,17,192,0,7,492,135,599,0,606,12.8038806915283
1,0,2,4,0,104,107,15,206,1,5,500,92,598,40,606,12.8141489028931
0,1,0,2,5,74,129,11,235,0,7,498,100,609,1,601,12.8240377902985
0,6,0,6,0,77,135,10,207,2,7,499,100,608,3,601,12.834285736084
0,0,0,0,0,93,142,32,204,0,6,497,113,604,0,615,12.8445193767548
0,0,1,1,32,56,165,41,161,0,7,491,126,604,0,607,12.8550047874451
2,0,0,0,20,94,181,86,217,0,6,483,125,587,0,593,12.8652496337891
3,0,2,0,24,153,197,105,217,0,5,480,130,576,0,586,12.8758120536804
0,0,3,0,31,104,208,113,216,0,3,453,182,575,1,586,12.8861448764801
0,0,11,1,40,191,207,92,175,2,5,459,209,570,5,604,12.8966116905212
0,115,0,6,69,104,222,132,169,2,7,472,232,564,3,576,12.9066936969757
77,0,138,16,33,111,205,138,215,0,2,319,243,539,3,656,12.9171895980835
4,0,31,5,69,116,177,178,229,0,22,444,245,543,6,567,12.927449464798
28,0,104,0,63,92,232,180,225,0,72,479,233,545,7,513,12.9380686283112
1,0,0,0,136,115,280,181,228,0,4,373,251,558,4,548,12.9484648704529
0,0,1,0,102,111,236,226,224,0,0,474,257,510,15,526,12.9590454101562
0,2,0,3,169,106,307,194,224,0,2,436,245,495,79,505,12.9694232940674
1,1,0,18,170,110,229,256,222,1,0,410,251,473,26,482,12.9802265167236
0,2,0,26,195,108,264,274,218,4,3,414,258,488,32,477,12.9907493591309
0,3,2,76,217,106,243,279,215,1,1,410,260,493,72,474,13.0010085105896
0,2,2,91,230,101,235,288,209,0,5,398,261,434,24,456,13.0113990306854
0,8,0,180,235,77,239,295,193,1,58,410,260,474,30,451,13.0221254825592
0,0,0,108,265,70,261,297,215,0,3,389,249,518,189,442,13.0328092575073
27,3,0,164,263,59,268,302,204,1,0,373,247,412,71,435,13.0436775684357
0,2,0,172,269,84,276,316,150,0,1,362,247,388,101,426,13.0545356273651
0,3,0,184,274,63,287,315,193,0,1,357,245,385,20,421,13.0650563240051
0,79,0,191,273,66,295,322,160,0,2,359,240,384,27,416,13.0752191543579
0,4,13,206,305,72,295,328,202,0,3,339,241,374,25,409,13.0856177806854
0,56,0,214,320,59,306,342,202,0,4,349,237,365,7,409,13.0960192680359
0,3,1,224,334,49,306,348,198,0,2,322,229,359,5,401,13.1064622402191
60,0,34,229,333,76,309,362,205,0,3,322,215,346,5,386,13.1171908378601
0,1,0,236,306,29,269,364,218,7,2,324,225,323,8,383,13.1278283596039
39,0,175,226,331,48,302,361,204,0,2,213,268,327,6,509,13.1382539272308
1,5,0,246,363,58,302,409,208,78,0,329,182,324,32,324,13.1485109329224
1,0,18,235,417,49,409,368,207,7,5,278,216,384,6,369,13.1591191291809
0,2,25,251,360,51,268,380,208,25,3,307,203,249,31,359,13.1699938774109
0,6,29,248,395,48,305,372,212,0,1,297,208,247,6,365,13.1803896427155
0,2,29,252,403,62,327,397,213,68,0,297,164,265,49,329,13.1913814544678
0,3,34,235,413,60,327,396,212,8,0,286,186,259,5,351,13.2017092704773
0,3,30,308,417,71,326,393,210,0,14,279,174,259,2,339,13.2120485305786
0,4,35,266,427,69,330,400,192,0,0,280,180,248,0,337,13.2227599620819
0,5,29,271,417,73,323,414,167,8,0,273,179,244,19,320,13.2338078022003
90,0,44,250,453,76,340,417,217,0,1,258,169,208,6,300,13.2440271377563
2,0,88,250,461,180,344,428,237,0,0,251,176,212,4,304,13.2544732093811
2,31,39,297,485,88,342,442,323,0,0,245,152,199,0,281,13.2650027275085
18,5,41,333,518,80,342,439,289,0,0,215,136,173,3,264,13.2756688594818
26,4,51,349,503,90,342,455,264,0,0,175,123,138,5,247,13.2862727642059
76,6,79,362,529,102,342,474,276,0,0,177,106,105,4,212,13.2965927124023
23,3,29,367,559,166,344,582,306,31,0,168,88,42,6,115,13.3070659637451
61,10,113,376,582,91,348,510,323,3,0,165,69,26,9,146,13.3178963661194
68,8,74,385,589,103,342,564,331,30,0,149,35,0,4,63,13.3283121585846
80,3,152,373,613,109,357,546,338,0,0,124,15,2,5,9,13.3387105464935
101,3,97,394,551,77,326,469,351,2,0,105,11,0,11,0,13.3490688800812
144,4,161,407,602,93,315,532,355,1,65,175,0,0,2,4,13.3597874641418
142,4,127,423,609,78,382,530,356,0,17,124,163,21,4,133,13.3704779148102
146,4,129,484,608,69,371,523,355,46,0,84,74,0,6,34,13.380900144577
139,5,134,420,611,69,372,507,356,0,0,76,4,0,4,11,13.3913190364838
148,4,138,375,610,72,367,510,356,0,0,61,0,2,3,0,13.4015800952911
162,5,147,439,617,75,372,505,350,5,0,57,0,0,5,3,13.4120318889618
174,5,146,446,614,64,375,487,332,8,0,56,0,68,80,4,13.4223952293396
182,6,151,463,611,57,364,474,323,0,2,55,4,0,2,0,13.4327459335327
199,4,157,459,618,51,357,456,380,0,0,58,1,0,0,2,13.4433524608612
141,2,158,452,620,44,328,435,315,0,0,56,2,0,6,1,13.4535934925079
215,0,174,479,610,23,311,387,210,0,0,57,0,0,1,2,13.4638504981995
341,4,212,457,635,23,304,375,302,0,0,55,13,0,4,13,13.4741249084473
276,6,162,541,647,6,278,356,294,0,4,68,0,0,5,0,13.4844508171082
187,101,111,562,648,0,230,329,254,0,0,68,0,0,4,4,13.4945781230927
224,8,118,587,596,38,180,321,249,0,0,49,0,0,7,3,13.5050415992737
171,12,63,604,667,1,144,292,229,1,0,29,1,1,6,1,13.5157573223114
303,6,183,630,653,0,70,274,215,1,0,1,1,0,5,7,13.5260469913483
226,9,68,590,651,47,64,307,223,0,0,4,9,0,6,9,13.5364334583282
183,11,48,568,641,17,64,250,202,3,2,6,2,0,5,14,13.5468580722809
163,13,4,522,596,0,77,284,195,2,0,4,2,0,8,1,13.5562763214111
134,10,0,429,578,52,123,387,222,26,0,6,0,0,9,1,13.5664911270142
85,8,1,283,410,0,135,240,209,0,1,2,2,0,10,3,13.5768229961395
17,15,1,190,503,0,263,239,265,0,2,7,0,0,7,4,13.5868782997131
29,25,0,134,314,108,121,475,175,115,0,31,0,0,41,2,13.5973348617554
5,14,7,0,326,5,118,383,188,80,4,24,4,13,11,18,13.6076271533966
5,3,3,0,193,2,128,293,105,0,2,7,0,17,11,7,13.6176745891571
5,2,18,2,21,1,4,142,23,1,11,13,14,1,14,55,13.6277570724487
0,49,7,0,83,0,56,50,0,26,8,4,3,0,9,16,13.6375489234924
9,1,60,2,8,4,6,42,0,1,3,2,1,0,8,107,13.6473932266235
2,0,0,0,3,12,2,9,2,16,1,0,0,0,14,11,13.6571033000946
2,0,9,0,13,0,8,7,1,3,7,0,0,0,7,80,13.6665456295013
0,61,0,0,15,3,32,3,0,2,0,69,0,0,7,62,13.6764948368073
17,26,17,0,14,22,3,10,0,0,0,31,0,0,7,81,13.68638920784
101,161,136,0,14,6,1,13,3,3,14,125,0,0,4,92,13.696888923645
3,1,2,2,6,153,1,216,1,103,0,0,1,0,7,59,13.7066369056702
52,0,85,0,37,1,0,7,1,0,1,0,5,0,7,90,13.7164461612701
2,10,7,0,16,79,0,70,7,0,1,2,0,3,9,86,13.7260127067566
14,8,0,0,11,0,4,1,0,0,6,14,0,0,8,7,13.7357575893402
0,8,2,1,1,0,0,3,0,3,0,0,0,0,5,8,13.7452178001404
115,0,104,0,0,2,0,0,0,0,0,0,0,0,7,27,13.7551853656769
45,7,0,0,2,27,0,21,1,0,0,0,0,0,11,5,13.7650017738342
6,3,3,0,15,29,0,10,14,1,0,0,0,0,7,14,13.7747993469238
2,10,0,0,1,0,0,0,2,0,0,1,0,0,5,5,13.7844271659851
90,3,72,0,0,0,0,0,1,0,10,18,0,0,7,8,13.7942428588867
18,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13.8037605285645
3,164,0,0,0,0,0,0,0,0,1,7,0,0,7,9,13.8132719993591
2,0,0,0,0,64,0,3,1,2,0,0,0,0,102,6,13.823105096817
4,4,0,8,4,0,0,0,74,0,10,0,0,0,21,9,13.8329002857208
35,5,1,0,0,0,0,2,1,0,2,0,6,0,14,7,13.8425629138947
2,0,0,1,0,0,0,0,0,0,1,0,6,1,8,5,13.8522424697876
2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13.8616807460785
0,0,0,3,0,9,2,5,0,16,0,0,0,0,132,8,13.8715121746063
0,0,0,2,0,0,1,0,1,1,0,0,2,39,8,8,13.8809378147125
0,1,0,1,0,0,1,0,0,1,27,0,8,7,14,15,13.8910450935364
0,0,0,1,0,0,0,0,0,4,1,0,1,1,12,9,13.9004673957825
0,0,0,0,0,0,0,0,0,18,5,0,75,1,6,31,13.9101386070251
0,0,2,4,0,0,0,0,0,0,5,0,0,0,2,13,13.9202580451965
0,0,0,4,8,0,123,0,17,0,6,0,1,179,8,12,13.9298751354218
6,0,0,130,0,0,3,0,0,18,121,10,0,0,30,14,13.9398250579834
5,0,0,6,0,0,0,1,3,39,11,0,85,3,60,69,13.9495780467987
0,0,0,1,0,0,1,5,0,1,2,1,40,0,4,46,13.9591567516327
0,1,0,2,0,0,0,4,0,10,6,0,6,0,11,20,13.9689192771912
2,0,40,0,0,0,0,1,0,5,0,0,86,4,5,102,13.9788012504578
0,0,2,0,29,0,79,0,0,1,2,2,0,103,0,23,13.9887716770172
0,0,1,2,4,0,4,54,0,66,2,0,2,15,29,24,13.9986283779144
0,0,0,1,7,0,9,5,0,6,10,13,0,21,15,12,14.0082123279572
0,0,4,2,0,7,6,72,1,43,6,1,0,2,7,11,14.0178344249725
0,0,0,0,0,0,1,10,0,29,4,0,0,2,9,7,14.0273904800415
0,0,0,0,130,0,137,0,8,0,1,2,0,49,0,5,14.0372655391693
0,94,3,25,31,2,0,24,10,15,177,187,0,0,6,15,14.0475242137909
1,37,4,14,81,0,87,9,0,4,88,93,0,32,5,11,14.0575296878815
0,7,13,0,4,12,3,9,0,32,4,9,22,0,7,49,14.0675086975098
0,0,1,0,1,0,0,0,0,1,1,3,1,0,1,18,14.0770843029022
0,9,0,0,1,73,0,2,0,1,0,0,0,0,7,20,14.0871818065643
38,72,118,0,17,0,8,6,1,2,0,47,4,0,8,179,14.0968754291534
6,0,5,1,21,27,28,61,20,14,2,0,0,3,7,82,14.1065120697021
4,10,10,0,13,0,6,10,0,0,2,5,0,0,12,103,14.1161558628082
3,7,3,2,3,50,0,131,3,44,1,2,2,2,7,138,14.1262471675873
2,1,2,0,3,11,1,33,0,10,0,30,4,0,3,100,14.1360619068146
5,73,9,14,1,24,10,20,17,0,5,158,1,108,5,217,14.1463208198547
6,7,26,0,237,124,167,121,132,10,9,127,0,263,7,284,14.1568310260773
42,82,82,0,2,0,10,17,1,10,58,241,12,315,2,407,14.1675271987915
1,0,9,0,1,7,7,45,0,32,6,147,75,419,1,448,14.1776866912842
0,0,4,0,0,0,2,8,0,0,8,242,84,446,1,511,14.1875219345093
0,0,0,1,0,0,0,0,32,2,6,280,86,528,4,514,14.1972913742065
22,1,73,0,0,53,1,111,43,50,6,302,101,549,6,628,14.2072441577911
1,2,0,0,9,0,25,21,50,15,6,336,94,575,3,575,14.2175261974335
3,1,0,0,0,127,3,2,71,0,5,365,80,581,0,588,14.2276561260223
0,0,12,0,0,83,10,9,72,2,5,402,93,584,2,618,14.2379558086395
1,0,1,0,1,53,13,10,46,0,6,450,66,594,0,564,14.2481591701508
0,0,25,0,2,117,0,9,148,0,0,415,43,595,1,565,14.2584426403046
0,24,15,0,177,163,191,109,179,36,9,478,80,699,0,626,14.269017457962
1,0,31,26,0,131,42,83,193,93,8,488,144,606,1,694,14.2793791294098
0,0,0,1,0,127,65,31,195,44,6,500,71,580,31,609,14.2894680500031
1,0,0,0,0,117,104,9,198,0,5,495,94,606,1,607,14.2997119426727
0,0,0,0,0,99,106,0,200,0,1,497,90,607,1,583,14.3100137710571
0,6,0,6,0,88,89,13,203,0,94,526,112,562,0,619,14.3202412128448
2,0,0,0,0,82,140,20,194,35,7,500,101,613,31,618,14.3304071426392
1,0,0,0,0,81,155,41,195,0,44,504,108,613,2,616,14.3408753871918
0,3,0,0,9,93,181,83,193,2,2,489,135,657,5,605,14.3511135578156
0,2,4,0,22,92,197,101,184,0,5,471,139,577,2,591,14.3610389232635
0,2,2,0,33,87,199,127,184,0,8,444,249,575,3,632,14.3717424869537
0,3,0,0,45,68,201,132,172,6,4,433,220,666,58,598,14.3819935321808
2,4,0,0,29,51,195,167,133,0,17,427,234,440,7,593,14.3924975395203
0,2,0,0,57,45,217,174,192,0,3,456,233,535,25,582,14.4030168056488
8,4,0,0,73,49,213,223,141,0,3,455,286,518,12,562,14.4132499694824
0,3,0,0,110,55,220,240,205,0,3,453,273,481,75,543,14.4239826202393
84,3,24,12,156,24,222,251,185,0,3,454,279,480,41,529,14.4346704483032
1,0,2,1,172,4,229,260,183,0,0,459,284,463,47,509,14.4447300434113
0,1,1,1,193,0,235,263,173,0,3,457,293,446,63,494,14.4547739028931
1,2,3,36,172,39,233,295,130,0,1,450,296,436,66,487,14.4656620025635
33,0,1,50,218,16,234,274,146,0,2,444,304,428,80,473,14.4759936332703
80,7,1,45,223,0,216,286,118,0,3,458,280,417,81,452,14.4863736629486
0,4,0,49,376,0,327,178,157,0,0,443,299,445,71,432,14.4968914985657
2,28,0,56,330,4,274,310,114,1,16,435,291,407,85,437,14.5073351860046
1,0,0,80,278,0,209,291,96,26,2,386,287,387,89,429,14.5178883075714
0,0,0,91,265,0,250,301,93,0,2,395,249,398,83,349,14.5283544063568
0,1,0,84,264,0,252,317,97,0,0,399,268,392,84,389,14.5388362407684
0,2,1,119,273,4,250,382,103,80,1,392,236,384,116,368,14.54913854599
0,2,0,147,284,0,263,310,125,0,6,378,266,392,82,412,14.5594508647919
0,2,0,148,284,0,251,319,133,0,2,376,307,381,53,446,14.570244550705
0,1,1,172,292,0,249,322,132,0,5,374,239,373,77,390,14.5808873176575
1,3,0,170,296,7,211,332,129,0,1,362,245,371,99,405,14.591504573822
2,2,2,256,307,0,254,336,145,25,3,358,255,360,70,394,14.6017882823944
1,2,0,190,324,0,277,331,167,45,0,348,160,358,227,394,14.6124632358551
0,0,1,153,313,0,296,336,164,0,2,343,254,353,58,398,14.6229903697968
1,19,0,208,321,0,298,342,166,0,6,343,243,373,67,392,14.6337389945984
0,6,0,251,329,0,310,349,173,0,4,333,233,341,54,388,14.644223690033
0,58,1,237,367,0,315,342,132,0,3,325,237,330,47,380,14.6545581817627
0,36,0,246,346,0,316,355,168,0,2,331,233,321,30,377,14.6647489070892
0,62,0,254,384,0,323,365,186,0,3,334,228,311,23,378,14.6754982471466
0,4,0,262,394,26,320,370,190,0,0,312,222,301,3,364,14.6859908103943
0,4,2,263,400,109,326,448,216,5,2,302,212,289,4,364,14.6965856552124
0,0,0,266,409,90,328,317,199,10,0,288,204,258,0,325,14.7072613239288
109,2,213,256,418,70,318,394,213,0,2,206,215,246,4,444,14.7178957462311
13,0,87,286,450,74,337,407,214,1,118,289,190,232,3,334,14.7286841869354
0,14,21,291,452,82,336,419,228,0,98,339,185,226,3,282,14.7391328811646
0,5,31,292,469,99,281,422,254,17,1,219,170,153,25,282,14.7495169639587
0,4,35,319,474,105,294,431,263,0,0,238,164,127,0,282,14.759886264801
7,7,52,374,496,122,317,450,271,0,0,224,208,137,1,307,14.7706117630005
2,5,55,295,522,131,317,466,294,0,0,217,174,120,3,228,14.7810065746307
7,4,64,371,553,140,344,498,313,0,33,203,108,86,3,171,14.7917783260345
32,9,71,338,573,157,341,512,309,0,0,175,105,28,22,120,14.8021273612976
46,8,72,342,600,159,349,532,348,0,0,183,85,2,9,57,14.8124344348907
60,0,93,347,617,161,347,536,237,0,0,164,64,0,20,25,14.8228423595428
55,6,108,349,606,288,347,559,341,3,0,152,50,1,82,1,14.8334736824036
156,83,136,368,606,184,349,523,348,0,0,145,49,0,6,4,14.8440182209015
116,12,148,358,617,188,362,514,350,0,2,106,28,0,4,2,14.8547093868256
169,4,154,352,582,171,356,505,326,0,0,78,22,0,4,2,14.8650236129761
217,6,181,361,589,140,349,495,362,0,0,98,24,0,4,2,14.8755152225494
254,20,254,374,604,134,345,486,377,1,0,129,19,0,4,41,14.8859317302704
192,6,203,376,599,96,342,474,374,4,0,112,16,0,4,25,14.8964192867279
196,8,169,380,598,141,342,448,380,0,0,114,1,0,3,0,14.9068198204041
207,4,183,387,591,89,365,426,364,0,2,108,1,14,2,3,14.9173519611359
214,5,195,404,460,90,174,398,375,0,0,108,0,0,3,0,14.9276633262634
228,6,211,405,641,96,359,345,385,0,0,107,0,1,2,6,14.9379975795746
235,17,262,451,630,88,317,371,369,0,99,197,162,7,4,178,14.9487855434418
232,0,206,435,634,71,288,353,366,0,92,120,30,46,6,45,14.9593205451965
240,5,207,449,640,67,273,305,364,0,17,107,2,0,5,14,14.9696204662323
246,5,210,446,650,66,235,301,350,0,0,90,2,0,0,3,14.979887008667
249,6,216,406,665,76,238,254,328,0,0,64,0,3,5,0,14.9902467727661
257,10,179,508,661,75,202,235,311,0,0,61,0,107,3,5,15.0007965564728
264,5,181,550,658,64,177,232,298,5,0,59,49,0,20,4,15.0113301277161
254,8,159,546,643,62,166,239,244,2,0,50,2,0,31,2,15.0217890739441
252,9,141,564,626,36,117,228,259,0,0,47,2,23,0,0,15.0321741104126
237,8,117,517,616,18,121,194,220,0,0,12,2,0,22,0,15.0425851345062
208,76,32,505,545,23,128,238,209,0,0,0,0,0,0,3,15.0528020858765
278,9,55,520,438,23,151,283,291,1,10,0,2,0,11,1,15.0632545948029
151,93,6,362,309,19,180,295,273,0,10,2,2,0,11,4,15.073942899704
54,7,2,211,269,18,197,313,288,0,0,2,1,0,9,3,15.0841813087463
28,8,5,119,135,23,159,320,149,0,0,5,2,0,14,1,15.0942831039429
84,18,60,2,96,1,127,277,173,1,2,3,0,0,10,2,15.1043887138367
7,97,5,4,4,5,115,84,55,0,1,33,3,6,11,2,15.1141827106476
2,11,0,2,6,13,4,41,41,0,0,0,0,0,16,0,15.1240389347076
75,67,10,0,2,4,0,4,27,0,4,0,0,0,7,1,15.1336088180542
4,7,1,0,22,6,0,1,68,0,2,0,1,0,9,5,15.1433503627777
4,1,1,0,4,3,0,0,4,0,0,0,0,0,8,6,15.1530137062073
118,8,23,2,0,41,0,0,3,0,0,0,0,0,7,10,15.1628520488739
4,130,0,48,0,0,0,0,0,0,11,27,0,0,6,8,15.1726543903351
83,0,14,70,0,0,0,0,10,0,4,2,0,0,7,5,15.182624578476
12,0,0,0,2,0,0,0,2,0,1,0,7,0,12,6,15.1921718120575
6,0,2,3,0,1,0,0,63,0,0,0,1,0,111,12,15.2018666267395
3,4,0,3,0,13,2,2,0,5,3,0,1,0,74,8,15.2114634513855
23,5,0,74,0,0,0,0,0,0,13,0,0,15,16,7,15.221706867218
8,0,5,87,0,0,0,0,0,0,13,0,0,0,10,10,15.2312400341034
0,0,0,5,0,0,0,0,0,5,3,0,0,1,22,3,15.2406897544861
2,0,0,63,0,0,0,0,0,0,22,0,6,8,7,5,15.2503135204315
0,0,0,5,0,0,0,0,0,0,3,0,2,2,44,3,15.2600080966949
0,0,0,8,0,1,0,8,2,64,10,0,0,4,26,8,15.2697250843048
0,0,0,4,0,0,1,0,0,116,6,0,62,6,46,17,15.2795701026917
1,0,0,0,0,8,0,34,0,185,6,0,0,7,214,1,15.2893455028534
0,0,0,106,0,0,0,0,0,25,94,4,2,0,35,9,15.2993721961975
0,0,0,8,3,0,50,0,2,1,23,0,0,134,14,11,15.3095219135284
0,0,0,20,0,0,1,0,0,0,24,4,1,12,12,1,15.3193511962891
0,0,0,1,0,0,10,0,0,0,4,0,0,1,17,8,15.3291532993317
0,0,0,0,10,0,99,0,0,3,3,0,0,115,3,6,15.3389439582825
0,0,0,0,5,0,30,0,0,0,1,0,0,51,0,14,15.3485248088837
0,1,7,33,0,0,2,4,0,0,66,1,4,6,7,49,15.3579452037811
0,1,0,0,3,0,9,0,0,2,8,0,6,0,5,9,15.3674330711365
0,4,0,3,3,0,0,83,0,62,3,2,0,1,57,8,15.3772768974304
0,0,74,0,0,0,0,0,0,0,8,1,0,0,6,0,15.3868300914764
0,109,0,0,209,0,211,0,0,0,3,1,0,84,0,13,15.3968758583069
11,61,95,1,13,0,19,3,0,2,2,51,54,0,6,139,15.4071879386902
0,3,4,0,79,0,79,4,0,0,26,23,0,25,12,12,15.4171504974365
1,2,12,2,2,0,4,4,0,1,0,1,12,0,6,28,15.4267318248749
0,0,0,0,4,1,0,4,0,0,3,0,0,1,4,10,15.4361004829407
0,1,0,1,102,0,82,0,46,0,3,0,0,0,4,10,15.445817232132
32,15,67,0,12,0,0,5,1,1,0,0,3,0,7,93,15.4559233188629
0,2,5,0,19,49,15,71,8,18,0,0,0,0,6,43,15.4656896591187
0,1,1,0,15,5,15,8,0,3,0,22,0,0,6,56,15.4755249023438
71,0,77,5,6,0,1,3,0,0,1,0,0,0,6,112,15.4854001998901
0,0,2,0,3,0,3,1,0,0,0,2,1,0,5,68,15.4947257041931
3,0,0,0,0,169,0,79,0,0,0,0,0,0,7,46,15.5043301582336
5,166,6,7,0,23,0,2,0,0,38,119,0,0,6,67,15.5142714977264
5,5,8,0,74,89,10,66,78,0,0,0,0,0,6,66,15.5240802764893
3,7,0,1,58,0,5,1,40,5,0,6,0,0,6,10,15.5337634086609
4,14,0,0,8,2,0,0,5,0,0,10,0,0,1,11,15.5433743000031
0,0,35,0,0,0,1,0,1,0,2,0,0,0,6,10,15.5530865192413
127,0,75,2,0,1,1,0,18,1,0,0,1,0,5,11,15.562931060791
2,26,4,22,15,3,0,0,89,0,0,5,0,0,5,10,15.5728392601013
10,8,1,9,0,1,0,0,38,0,3,0,0,4,5,29,15.5826010704041
7,2,0,2,0,47,4,12,38,5,0,0,2,0,24,69,15.5923306941986
1,0,0,0,0,0,4,1,35,0,0,0,0,0,8,74,15.601859331131
2,0,0,2,0,0,0,3,117,0,0,0,0,2,2,111,15.6116907596588
86,0,0,4,0,40,1,21,40,6,0,0,75,5,10,142,15.6221203804016
5,0,1,10,10,11,0,13,107,1,2,0,29,8,158,164,15.6320884227753
4,13,0,37,0,1,0,9,7,1,7,109,6,134,8,233,15.642370223999
0,1,0,4,0,0,1,12,0,0,13,126,5,249,6,322,15.6523005962372
0,0,0,2,0,0,3,8,2,0,8,187,0,344,3,390,15.6621623039246
63,0,1,1,0,16,0,9,4,0,6,143,93,431,3,480,15.672219991684
19,2,6,37,0,1,0,9,3,3,6,247,113,463,5,535,15.6821639537811
