Time,Phase_Change_Indices
1738244465.5371351,0.0
1738244465.5563335,0.0
1738244465.5707035,0.0
1738244465.5869117,0.0
1738244465.6065965,0.0
1738244465.6208444,0.0
1738244465.6372976,0.0
1738244465.6561828,0.0
1738244465.6707065,0.0
1738244465.6870055,0.0
1738244465.7070606,0.0
1738244465.721508,0.0
1738244465.7372897,0.0
1738244465.75634,0.0
1738244465.7708304,0.0
1738244465.786506,0.0
1738244465.8060906,0.0
1738244465.8208034,0.0
1738244465.83701,0.0
1738244465.8563602,0.0
1738244465.8706048,0.0
1738244465.8867598,0.0
1738244465.9064455,0.0
1738244465.9209485,0.0
1738244465.9372058,0.0
1738244465.9560976,0.0
1738244465.970492,0.0
1738244465.9868033,0.0
1738244466.007196,0.0
1738244466.021694,0.0
1738244466.0374324,0.0
1738244466.0568442,0.0
1738244466.071057,0.0
1738244466.0871286,0.0
1738244466.107368,0.0
1738244466.1213834,0.0
1738244466.138054,0.0
1738244466.1577692,0.0
1738244466.17258,0.0
1738244466.1890357,0.0
1738244466.2073004,0.0
1738244466.2216256,0.0
1738244466.238059,0.0
1738244466.2576015,0.0
1738244466.271093,0.0
1738244466.2873366,0.0
1738244466.3068843,0.0
1738244466.3216803,0.0
1738244466.3382516,0.0
1738244466.3573947,0.0
1738244466.3713224,0.0
1738244466.388163,0.0
1738244466.4069242,0.0
1738244466.4218986,0.0
1738244466.4377077,0.0
1738244466.4561555,0.0
1738244466.4705148,0.0
1738244466.488394,0.0
1738244466.5073826,0.0
1738244466.522136,0.0
1738244466.5382342,0.0
1738244466.556901,0.0
1738244466.571701,0.0
1738244466.589003,0.0
1738244466.6075797,0.0
1738244466.622244,0.0
1738244466.6383493,0.0
1738244466.6566374,0.0
1738244466.6718717,0.0
1738244466.687673,0.0
1738244466.706583,0.0
1738244466.7212412,0.0
1738244466.7375855,0.0
1738244466.756449,0.0
1738244466.7709267,0.0
1738244466.7883892,0.0
1738244466.8066373,0.0
1738244466.821068,0.0
1738244466.8373675,0.0
1738244466.855911,0.0
1738244466.8707695,0.0
1738244466.887042,0.0
1738244466.906711,0.0
1738244466.921466,0.0
1738244466.9375975,0.0
1738244466.9556096,0.0
1738244466.971284,0.0
1738244466.9876184,0.0
1738244467.0062351,0.0
1738244467.021206,0.0
1738244467.0377772,0.0
1738244467.0564957,0.0
1738244467.071635,0.0
1738244467.0878148,0.0
1738244467.1067872,0.0
1738244467.1219974,0.0
1738244467.1378744,0.0
1738244467.1567428,0.0
1738244467.1716764,0.0
1738244467.1881108,0.0
1738244467.2067864,0.0
1738244467.2219813,0.0
1738244467.238417,0.0
1738244467.2565086,0.0
1738244467.2715745,0.0
1738244467.2885702,0.0
1738244467.3061817,0.0
1738244467.3219285,0.0
1738244467.3377504,0.0
1738244467.3560438,0.0
1738244467.371584,0.0
1738244467.3879063,0.0
1738244467.4056785,0.0
1738244467.4219458,0.0
1738244467.438256,0.0
1738244467.456148,0.0
1738244467.472202,0.0
1738244467.488326,0.0
1738244467.5060608,0.0
1738244467.5217617,0.0
1738244467.5384104,0.0
1738244467.556736,0.0
1738244467.5720332,0.0
1738244467.5880363,0.0
1738244467.6064868,0.0
1738244467.6224926,0.0
1738244467.6381276,0.0
1738244467.6566522,0.0
1738244467.6721916,0.0
1738244467.6884758,0.0
1738244467.7065363,0.0
1738244467.7220132,0.0
1738244467.7386365,0.0
1738244467.7563958,0.0
1738244467.7728844,0.0
1738244467.789049,0.0
1738244467.8061712,0.0
1738244467.8228323,0.0
1738244467.8382304,0.0
1738244467.8567212,0.0
1738244467.8725064,0.0
1738244467.8890855,0.0
1738244467.9066176,0.0
1738244467.9230363,0.0
1738244467.9382195,0.0
1738244467.9569976,0.0
1738244467.9728522,0.0
1738244467.989189,0.0
1738244468.0069084,0.0
1738244468.023208,0.0
1738244468.0392616,0.0
1738244468.057473,0.0
1738244468.073355,0.0
1738244468.089868,0.0
1738244468.1070027,0.0
1738244468.1235323,0.0
1738244468.138513,0.0
1738244468.1578438,0.0
1738244468.173617,0.0
1738244468.189407,0.0
1738244468.207358,0.0
1738244468.2234385,0.0
1738244468.2434795,0.0
1738244468.260712,0.0
1738244468.275505,0.0
1738244468.2945445,0.0
1738244468.3126872,0.0
1738244468.3266854,0.0
1738244468.3425164,0.0
1738244468.359671,0.0
1738244468.3751678,0.0
1738244468.3902583,0.0
1738244468.4083383,0.0
1738244468.4243526,0.0
1738244468.443556,0.0
1738244468.4608946,0.0
1738244468.475583,0.0
1738244468.4905243,0.0
1738244468.5085285,0.0
1738244468.5245135,0.0
1738244468.539847,0.0
1738244468.558315,0.0
1738244468.5742984,0.0
1738244468.5903249,0.0
1738244468.6079228,0.0
1738244468.6251,0.0
1738244468.6400802,0.0
1738244468.6583505,0.0
1738244468.6745777,0.0
1738244468.6900303,0.0
1738244468.7083085,0.0
1738244468.7254012,0.0
1738244468.739886,0.0
1738244468.758793,0.0
1738244468.774814,0.0
1738244468.790557,0.0
1738244468.808258,0.0
1738244468.8253148,0.0
1738244468.8410685,0.0
1738244468.8587344,0.0
1738244468.875179,0.0
1738244468.8904614,0.0
1738244468.908932,0.0
1738244468.925612,0.0
1738244468.9406166,0.0
1738244468.9593987,0.0
1738244468.9755547,0.0
1738244468.9910798,0.0
1738244469.009206,0.0
1738244469.0252852,0.0
1738244469.0407598,0.0
1738244469.059217,0.0
1738244469.0754783,0.0
1738244469.0906596,0.0
1738244469.1098068,0.0
1738244469.125795,0.0
1738244469.1406405,0.0
1738244469.1594748,0.0
1738244469.1759815,0.0
1738244469.1909811,0.0
1738244469.2094898,0.0
1738244469.2267027,0.0
1738244469.2413976,0.0
1738244469.2595322,0.0
1738244469.2760077,0.0
1738244469.29113,0.0
1738244469.3095238,0.0
1738244469.3261912,0.0
1738244469.3411057,0.0
1738244469.3602507,0.0
1738244469.3770752,0.0
1738244469.3914342,0.0
1738244469.4097104,0.0
1738244469.4262102,0.0
1738244469.4413106,0.0
1738244469.459355,0.0
1738244469.4767947,0.0
1738244469.4912806,0.0
1738244469.509555,0.0
1738244469.526906,0.0
1738244469.5412838,0.0
1738244469.5601745,0.0
1738244469.576722,0.0
1738244469.591467,0.0
1738244469.610716,0.0
1738244469.6275098,0.0
1738244469.6431148,0.0
1738244469.6603725,0.0
1738244469.6776874,0.0
1738244469.6938326,0.0
1738244469.7103534,0.0
1738244469.7279985,0.0
1738244469.7435088,0.0
1738244469.7609403,0.0
1738244469.777775,0.0
1738244469.7930498,0.0
1738244469.8102248,0.0
1738244469.8274202,0.0
1738244469.843122,0.0
1738244469.860236,0.0
1738244469.877257,0.0
1738244469.8935094,0.0
1738244469.9105363,0.0
1738244469.927964,0.0
1738244469.9430373,0.0
1738244469.9608834,0.0
1738244469.9781418,0.0
1738244469.99319,0.0
1738244470.0108595,0.0
1738244470.028198,0.0
1738244470.0436518,0.0
1738244470.060249,0.0
1738244470.078088,0.0
1738244470.0934725,0.0
1738244470.1106017,0.0
1738244470.1281838,0.0
1738244470.1433318,0.0
1738244470.1607,0.0
1738244470.1784596,0.0
1738244470.1935904,0.0
1738244470.2107074,0.0
1738244470.2288687,0.0
1738244470.2442522,0.0
1738244470.2608848,0.0
1738244470.2783964,0.0
1738244470.2943552,0.0
1738244470.3117387,0.0
1738244470.3284152,0.0
1738244470.3496466,0.0
1738244470.366994,0.0
1738244470.3813426,0.0
1738244470.399623,0.0
1738244470.4175885,0.0
1738244470.4320512,0.0
1738244470.4503336,0.0
1738244470.4680908,0.0
1738244470.48203,0.0
1738244470.50022,0.0
1738244470.5179696,0.0
1738244470.532982,0.0
1738244470.5506225,0.0
1738244470.5673492,0.0
1738244470.5825577,0.0
1738244470.6004682,0.0
1738244470.618366,0.0
1738244470.6329222,0.0
1738244470.650663,0.0
1738244470.6680565,0.0
1738244470.6827047,0.0
1738244470.6995358,0.0
1738244470.7181942,0.0
1738244470.7325227,0.0
1738244470.7507284,0.0
1738244470.766733,0.0
1738244470.7822254,0.0
1738244470.7993858,0.0
1738244470.817731,0.0
1738244470.8326955,0.0
1738244470.8505085,0.0
1738244470.865818,0.0
1738244470.88194,0.0
1738244470.8993556,0.0
1738244470.915348,0.0
1738244470.931302,0.0
1738244470.949298,0.0
1738244470.9646482,0.0
1738244470.9814515,0.0
1738244470.9987311,0.0
1738244471.015247,0.0
1738244471.0319176,0.0
1738244471.0493183,0.0
1738244471.0646272,0.0
1738244471.081647,0.0
1738244471.0994484,0.0
1738244471.1149127,0.0
1738244471.1326065,0.0
1738244471.1496437,0.0
1738244471.1646566,0.0
1738244471.1824148,0.0
1738244471.199374,0.0
1738244471.215873,0.0
1738244471.2322342,0.0
1738244471.250652,0.0
1738244471.265644,0.0
1738244471.2828052,0.0
1738244471.2999606,0.0
1738244471.316308,0.0
1738244471.3333406,0.0
1738244471.350788,0.0
1738244471.3665454,0.0
1738244471.3823342,0.0
1738244471.4003785,0.0
1738244471.416679,0.0
1738244471.4332986,0.0
1738244471.450477,0.0
1738244471.466884,0.0
1738244471.48328,0.0
1738244471.500851,0.0
1738244471.5180187,0.0
1738244471.5337193,0.0
1738244471.5510552,0.0
1738244471.5674176,0.0
1738244471.584199,0.0
1738244471.600698,0.0
1738244471.6176777,0.0
1738244471.6345816,0.0
1738244471.65144,0.0
1738244471.6670992,0.0
1738244471.6842096,0.0
1738244471.7013257,0.0
1738244471.7177155,0.0
1738244471.7339797,0.0
1738244471.7522418,0.0
1738244471.767733,0.0
1738244471.7842553,0.0
1738244471.8011415,0.0
1738244471.818087,0.0
1738244471.8349037,0.0
1738244471.8514912,0.0
1738244471.867247,0.0
1738244471.8839777,0.0
1738244471.9014275,0.0
1738244471.9171247,0.0
1738244471.934736,0.0
1738244471.9514823,0.0
1738244471.9670808,0.0
1738244471.9841049,0.0
1738244472.0017605,0.0
1738244472.0179725,0.0
1738244472.0345142,0.0
1738244472.051074,0.0
1738244472.066501,0.0
1738244472.0836024,0.0
1738244472.1012063,0.0
1738244472.1167552,0.0
1738244472.1341383,0.0
1738244472.1512704,0.0
1738244472.1653774,0.0
1738244472.1835616,0.0
1738244472.2005243,0.0
1738244472.216082,0.0
1738244472.2335963,0.0
1738244472.250933,0.0
1738244472.2659163,0.0
1738244472.2836125,0.0
1738244472.301276,0.0
1738244472.316048,0.0
1738244472.333599,0.0
1738244472.3509176,0.0
1738244472.366708,0.0
1738244472.3840563,0.0
1738244472.401492,0.0
1738244472.4168255,0.0
1738244472.434019,0.0
1738244472.452767,0.0
1738244472.469658,0.0
1738244472.4852972,0.0
1738244472.5020602,0.0
1738244472.5174806,0.0
1738244472.5343745,0.0
1738244472.5521555,0.0
1738244472.566565,0.0
1738244472.5841444,0.0
1738244472.6022062,0.0
1738244472.617228,0.0
1738244472.634606,0.0
1738244472.6524704,0.0
1738244472.6671174,0.0
1738244472.685226,0.0
1738244472.702053,0.0
1738244472.717013,0.0
1738244472.7349775,0.0
1738244472.7523372,0.0
1738244472.7667215,0.0
1738244472.785156,0.0
1738244472.8019357,0.0
1738244472.8177483,0.0
1738244472.8346405,0.0
1738244472.8529866,0.0
1738244472.8671656,0.0
1738244472.8857453,0.0
1738244472.9021883,0.0
1738244472.9172232,0.0
1738244472.9352057,0.0
1738244472.9523962,0.0
1738244472.9672818,0.0
1738244472.9857807,0.0
1738244473.003013,0.0
1738244473.0180633,0.0
1738244473.035257,0.0
1738244473.0531814,0.0
1738244473.0680037,0.0
1738244473.0857234,0.0
1738244473.102777,0.0
1738244473.118286,0.0
1738244473.1356971,0.0
1738244473.1525126,0.0
1738244473.1686473,0.0
1738244473.1858397,0.0
1738244473.2025502,0.0
1738244473.2179008,0.0
1738244473.236164,0.0
1738244473.252957,0.0
1738244473.267864,0.0
1738244473.286141,0.0
1738244473.3031726,0.0
1738244473.3181102,0.0
1738244473.336878,0.0
1738244473.3535624,0.0
1738244473.369177,0.0
1738244473.3861911,0.0
1738244473.403539,0.0
1738244473.4187028,0.0
1738244473.4369695,0.0
1738244473.4540374,0.0
1738244473.4691484,0.0
1738244473.487565,0.0
1738244473.5037932,0.0
1738244473.5189846,0.0
1738244473.537977,0.0
1738244473.5541048,0.0
1738244473.5691738,0.0
1738244473.588805,0.0
1738244473.603818,0.0
1738244473.6192207,0.0
1738244473.6382098,0.0
1738244473.6551878,0.0
1738244473.6699586,0.0
1738244473.6890275,0.0
1738244473.7052126,0.0
1738244473.7202632,0.0
1738244473.739946,0.0
1738244473.7557888,0.0
1738244473.7699146,0.0
1738244473.7900505,0.0
1738244473.8054562,0.0
1738244473.8210754,0.0
1738244473.840546,0.0
1738244473.8557713,0.0
1738244473.8699956,0.0
1738244473.8908298,0.0
1738244473.9053187,0.0
1738244473.9206052,0.0
1738244473.9403486,0.0
1738244473.9561443,0.0
1738244473.9704027,0.0
1738244473.9910374,0.0
1738244474.0059416,0.0
1738244474.0212705,0.0
1738244474.041471,0.0
1738244474.0581548,0.0
1738244474.0746946,0.0
1738244474.0937812,0.0
1738244474.110927,0.0
1738244474.1286273,0.0
1738244474.1449275,0.0
1738244474.1632223,0.0
1738244474.179293,0.0
1738244474.1956222,0.0
1738244474.2133589,0.0
1738244474.229457,0.0
1738244474.245142,0.0
1738244474.263682,0.0
1738244474.2801738,0.0
1738244474.2954128,0.0
1738244474.313378,0.0
1738244474.3305368,0.0
1738244474.3460553,0.0
1738244474.3640475,0.0
1738244474.3798273,0.0
1738244474.3953428,0.0
1738244474.412999,0.0
1738244474.4301603,0.0
1738244474.4459207,0.0
1738244474.4636958,0.0
1738244474.4801412,0.0
1738244474.4962032,0.0
1738244474.5140264,0.0
1738244474.529842,0.0
1738244474.546213,0.0
1738244474.564144,0.0
1738244474.580876,0.0
1738244474.5961783,0.0
1738244474.6135678,0.0
1738244474.63031,0.0
1738244474.6460872,0.0
1738244474.6634765,0.0
1738244474.680606,0.0
1738244474.6956837,0.0
1738244474.714152,0.0
1738244474.73078,0.0
1738244474.7459822,0.0
1738244474.7640452,0.0
1738244474.7815032,0.0
1738244474.796603,0.0
1738244474.8143866,0.0
1738244474.8316572,0.0
1738244474.8465035,0.0
1738244474.8650398,0.0
1738244474.8813915,0.0
1738244474.8966289,0.0
1738244474.9145558,0.0
1738244474.932247,0.0
1738244474.9467082,0.0
1738244474.9645689,0.0
1738244474.9813054,0.0
1738244474.9961998,0.0
1738244475.014556,0.0
1738244475.031148,0.0
1738244475.0465744,0.0
1738244475.064532,0.0
1738244475.0819268,0.0
1738244475.096686,0.0
1738244475.1136887,0.0
1738244475.1314597,0.0
1738244475.146568,0.0
1738244475.164559,0.0
1738244475.1818466,0.0
1738244475.1969583,0.0
1738244475.2139866,0.0
1738244475.2310488,0.0
1738244475.2468617,0.0
1738244475.2643783,0.0
1738244475.2816489,0.0
1738244475.296643,0.0
1738244475.3143764,0.0
1738244475.3316891,0.0
1738244475.3466446,0.0
1738244475.3650389,0.0
1738244475.382075,0.0
1738244475.3970666,0.0
1738244475.41435,0.0
1738244475.4324906,0.0
1738244475.4470413,0.0
1738244475.4656875,0.0
1738244475.481989,0.0
1738244475.497556,0.0
1738244475.5150034,0.0
1738244475.5323288,0.0
1738244475.5475807,0.0
1738244475.565153,0.0
1738244475.5823789,0.0
1738244475.5980082,0.0
1738244475.6152687,0.0
1738244475.6328254,0.0
1738244475.6480465,0.0
1738244475.665562,0.0
1738244475.6822982,0.0
1738244475.6975784,0.0
1738244475.7157476,0.0
1738244475.732457,0.0
1738244475.747992,0.0
1738244475.7654884,0.0
1738244475.7830436,0.0
1738244475.7982495,0.0
1738244475.815923,0.0
1738244475.8328297,0.0
1738244475.8486977,0.0
1738244475.8658433,0.0
1738244475.8831725,0.0
1738244475.897983,0.0
1738244475.9159677,0.0
1738244475.9336774,0.0
1738244475.9480698,0.0
1738244475.965903,0.0
1738244475.9842987,0.0
1738244475.9986725,0.0
1738244476.0157974,0.0
1738244476.034096,0.0
1738244476.049862,0.0
1738244476.0666974,0.0
1738244476.084108,0.0
1738244476.10041,0.0
1738244476.11723,0.0
1738244476.13473,0.0
1738244476.149997,0.0
1738244476.167365,0.0
1738244476.1840706,0.0
1738244476.2001903,0.0
1738244476.2175584,0.0
1738244476.2349234,0.0
1738244476.2506468,0.0
1738244476.266985,0.0
1738244476.2854276,0.0
1738244476.301415,0.0
1738244476.317641,0.0
1738244476.335118,0.0
1738244476.3510206,0.0
1738244476.3675723,0.0
1738244476.3844516,0.0
1738244476.400685,0.0
1738244476.4178064,0.0
1738244476.4347005,0.0
1738244476.4506116,0.0
1738244476.467657,0.0
1738244476.4853992,0.0
1738244476.5012343,0.0
1738244476.5181024,0.0
1738244476.5346842,0.0
1738244476.5511365,0.0
1738244476.5677,0.0
1738244476.585306,0.0
1738244476.601063,0.0
1738244476.6179786,0.0
1738244476.635324,0.0
1738244476.651867,0.0
1738244476.6679175,0.0
1738244476.685703,0.0
1738244476.7020855,0.0
1738244476.718156,0.0
1738244476.7354095,0.0
1738244476.753201,0.0
1738244476.7682211,0.0
1738244476.7858524,0.0
1738244476.8021932,0.0
1738244476.8182378,0.0
1738244476.8365607,0.0
1738244476.8533723,0.0
1738244476.8689792,0.0
1738244476.8865583,0.0
1738244476.9030137,0.0
1738244476.919312,0.0
1738244476.9368668,0.0
1738244476.9536822,0.0
1738244476.9690683,0.0
1738244476.986202,0.0
1738244477.0033283,0.0
1738244477.019286,0.0
1738244477.0365574,0.0
1738244477.053418,0.0
1738244477.069127,0.0
1738244477.0861986,0.0
1738244477.1040146,0.0
1738244477.1192565,0.0
1738244477.1366382,0.0
1738244477.1537552,0.0
1738244477.1698914,0.0
1738244477.186556,0.0
1738244477.204381,0.0
1738244477.219926,0.0
1738244477.2365737,0.0
1738244477.254719,0.0
1738244477.2700326,0.0
1738244477.2880309,0.0
1738244477.3051703,0.0
1738244477.3200786,0.0
1738244477.3381991,0.0
1738244477.3548622,0.0
1738244477.3713791,0.0
1738244477.3883142,0.0
1738244477.4053545,0.0
1738244477.419725,0.0
1738244477.4375217,0.0
1738244477.455937,0.0
1738244477.4702425,0.0
1738244477.4882417,0.0
1738244477.5049198,0.0
1738244477.520748,0.0
1738244477.537768,0.0
1738244477.5565052,0.0
1738244477.5709112,0.0
1738244477.588281,0.0
1738244477.605888,0.0
1738244477.6206882,0.0
1738244477.6380968,0.0
1738244477.6556106,0.0
1738244477.6709878,0.0
1738244477.6884058,0.0
1738244477.7060862,0.0
1738244477.7210157,0.0
1738244477.7389247,0.0
1738244477.7561667,0.0
1738244477.7718575,0.0
1738244477.788303,0.0
1738244477.8057475,0.0
1738244477.8216462,0.0
1738244477.8387184,0.0
1738244477.8562388,0.0
1738244477.871629,0.0
1738244477.8890488,0.0
1738244477.9063792,0.0
1738244477.922656,0.0
1738244477.9395428,0.0
1738244477.9572072,0.0
1738244477.9726295,0.0
1738244477.9894552,0.0
1738244478.0070174,0.0
1738244478.0215209,0.0
1738244478.039272,0.0
1738244478.0572896,0.0
1738244478.072537,0.0
1738244478.0895033,0.0
1738244478.107362,0.0
1738244478.1223855,0.0
1738244478.140448,0.0
1738244478.1571753,0.0
1738244478.1727643,0.0
1738244478.1908157,0.0
1738244478.2073336,0.0
1738244478.222214,0.0
1738244478.240216,0.0
1738244478.257545,0.0
1738244478.2731943,0.0
1738244478.2904563,0.0
1738244478.3078885,0.0
1738244478.322459,0.0
1738244478.340601,0.0
1738244478.3576825,0.0
1738244478.3725915,0.0
1738244478.3902748,0.0
1738244478.4081502,0.0
1738244478.4230285,0.0
1738244478.440904,0.0
1738244478.4580767,0.0
1738244478.472855,0.0
1738244478.490163,0.0
1738244478.5084703,0.0
1738244478.522771,0.0
1738244478.5416298,0.0
1738244478.558343,0.0
1738244478.5737472,0.0
1738244478.5910296,0.0
1738244478.6083522,0.0
1738244478.6230185,0.0
1738244478.640516,0.0
1738244478.6580398,0.0
1738244478.673482,0.0
1738244478.690708,0.0
1738244478.708408,0.0
1738244478.722628,0.0
1738244478.740611,0.0
1738244478.7577944,0.0
1738244478.773574,0.0
1738244478.7905805,0.0
1738244478.807868,0.0
1738244478.8230772,0.0
1738244478.8401055,0.0
1738244478.858361,0.0
1738244478.8734624,0.0
1738244478.8905585,0.0
1738244478.9080498,0.0
1738244478.923164,0.0
1738244478.9403708,0.0
1738244478.9581037,0.0
1738244478.9732163,0.0
1738244478.989176,0.0
1738244479.007655,0.0
1738244479.021824,0.0
1738244479.0398304,0.0
1738244479.0577712,0.0
1738244479.073144,0.0
1738244479.0896363,0.0
1738244479.1079156,0.0
1738244479.1228456,0.0
1738244479.1406617,0.0
1738244479.1577184,0.0
1738244479.1733198,0.0
1738244479.1911964,0.0
1738244479.2078407,0.0
1738244479.2239418,0.0
1738244479.2421174,0.0
1738244479.2586472,0.0
1738244479.274427,0.0
1738244479.29147,0.0
1738244479.3086083,0.0
1738244479.3248873,0.0
1738244479.3430352,0.0
1738244479.359702,0.0
1738244479.3747754,0.0
1738244479.3921602,0.0
1738244479.409559,0.0
1738244479.424494,0.0
1738244479.4415443,0.0
1738244479.4590385,0.0
1738244479.4739318,0.0
1738244479.4916265,0.0
1738244479.5089183,0.0
1738244479.5240123,0.0
1738244479.5415587,0.0
1738244479.5588078,0.0
1738244479.5742176,0.0
1738244479.591424,0.0
1738244479.609182,0.0
1738244479.624633,0.0
1738244479.643976,0.0
1738244479.6598585,0.0
1738244479.6758945,0.0
1738244479.6940308,0.0
1738244479.710157,0.0
1738244479.724663,0.0
1738244479.742453,0.0
1738244479.75968,0.0
1738244479.774275,0.0
1738244479.790671,0.0
1738244479.809601,0.0
1738244479.8244944,0.0
1738244479.8414035,0.0
1738244479.859296,0.0
1738244479.874255,0.0
1738244479.890244,0.0
1738244479.908891,0.0
1738244479.9243011,0.0
1738244479.9406495,0.0
1738244479.958782,0.0
1738244479.9736464,0.0
1738244479.990361,0.0
1738244480.0097916,0.0
1738244480.02505,0.0
1738244480.0404203,0.0
1738244480.0590734,0.0
1738244480.074597,0.0
1738244480.0905564,0.0
1738244480.1098337,0.0
1738244480.1241064,0.0
1738244480.140653,0.0
1738244480.159418,0.0
1738244480.1741948,0.0
1738244480.1893604,0.0
1738244480.2097871,0.0
1738244480.2244112,0.0
1738244480.240283,0.0
1738244480.259754,0.0
1738244480.2743554,0.0
1738244480.2901556,0.0
1738244480.3094096,0.0
1738244480.3249836,0.0
1738244480.3414135,0.0
1738244480.3598208,0.0
1738244480.3746572,0.0
1738244480.390913,0.0
1738244480.4095595,0.0
1738244480.425301,0.0
1738244480.441351,0.0
1738244480.4599583,0.0
1738244480.4753137,0.0
1738244480.4901624,0.0
1738244480.5102346,0.0
1738244480.524852,0.0
1738244480.540867,0.0
1738244480.5597253,0.0
1738244480.5751903,0.0
1738244480.5899796,0.0
1738244480.6096776,0.0
1738244480.625186,0.0
1738244480.6399508,0.0
1738244480.6602182,0.0
1738244480.675859,0.0
1738244480.690261,0.0
1738244480.7101543,0.0
1738244480.7246666,0.0
1738244480.7405078,0.0
1738244480.760069,0.0
1738244480.774626,0.0
1738244480.790566,0.0
1738244480.8106887,0.0
1738244480.8247356,0.0
1738244480.8398504,0.0
1738244480.8605957,0.0
1738244480.8748336,0.0
1738244480.8898327,0.0
1738244480.910062,0.0
1738244480.9241862,0.0
1738244480.9397218,0.0
1738244480.9597728,0.0
1738244480.974906,0.0
1738244480.9898813,0.0
1738244481.010126,0.0
1738244481.0245314,0.0
1738244481.0404973,0.0
1738244481.0608177,0.0
1738244481.0752285,0.0
1738244481.0902596,0.0
1738244481.1101356,0.0
1738244481.1249044,0.0
1738244481.140659,0.0
1738244481.1607778,0.0
1738244481.174791,0.0
1738244481.190597,0.0
1738244481.210713,0.0
1738244481.2254872,0.0
1738244481.2408755,0.0
1738244481.2608187,0.0
1738244481.2749217,0.0
1738244481.290876,0.0
1738244481.3108456,0.0
1738244481.3254423,0.0
1738244481.340688,0.0
1738244481.3608322,0.0
1738244481.3751898,0.0
1738244481.3912,0.0
1738244481.411069,0.0
1738244481.4258213,0.0
1738244481.440967,0.0
1738244481.4615035,0.0
1738244481.4787238,0.0
1738244481.4972217,0.0
1738244481.5129745,0.0
1738244481.528001,0.0
1738244481.5441947,0.0
1738244481.5621023,0.0
1738244481.5768876,0.0
1738244481.5919738,0.0
1738244481.6113486,0.0
1738244481.626051,0.0
1738244481.6417303,0.0
1738244481.6609,0.0
1738244481.6756172,0.0
1738244481.6916187,0.0
1738244481.711327,0.0
1738244481.7259445,0.0
1738244481.7424312,0.0
1738244481.7620597,0.0
1738244481.7800052,0.0
1738244481.7978504,0.0
1738244481.8132403,0.0
1738244481.8274212,0.0
1738244481.8430846,0.0
1738244481.8626635,0.0
1738244481.8762274,0.0
1738244481.892531,0.0
1738244481.9122643,0.0
1738244481.926437,0.0
1738244481.9421225,0.0
1738244481.9620376,0.0
1738244481.9763322,0.0
1738244481.9919393,0.0
1738244482.0127618,0.0
1738244482.026852,0.0
1738244482.042728,0.0
1738244482.0619037,0.0
1738244482.077012,0.0
1738244482.093417,0.0
1738244482.1129022,0.0
1738244482.1271143,0.0
1738244482.142965,0.0
1738244482.162446,0.0
1738244482.1773243,0.0
1738244482.1928804,0.0
1738244482.2128778,0.0
1738244482.2268753,0.0
1738244482.2436097,0.0
1738244482.2626293,0.0
1738244482.2770076,0.0
1738244482.2934344,0.0
1738244482.3128743,0.0
1738244482.327601,0.0
1738244482.343142,0.0
1738244482.3625443,0.0
1738244482.377988,0.0
1738244482.3939314,0.0
1738244482.4131377,0.0
1738244482.427398,0.0
1738244482.4441228,0.0
