Time,data
1738244464.0613768,6.068726497183765
1738244464.0760982,6.326488405754767
1738244464.0939617,6.764127387951935
1738244464.1110458,7.201766370149103
1738244464.1255975,7.38164344377527
1738244464.1440864,7.38164344377527
1738244464.1616783,7.38164344377527
1738244464.175649,7.38164344377527
1738244464.1941705,7.635827565113496
1738244464.2122507,7.890011686451723
1738244464.2260983,8.54755119855083
1738244464.245246,8.95090658931171
1738244464.2617183,9.35426198007259
1738244464.2766287,9.616971760702379
1738244464.2950015,10.078361726395938
1738244464.3120995,10.539751692089496
1738244464.3263779,10.738431877153266
1738244464.3447337,10.987848823922569
1738244464.3625038,11.237265770691872
1738244464.3766952,11.689924999838384
1738244464.3947408,11.893167282215593
1738244464.4121583,12.343365355373894
1738244464.4335177,12.7979759763261
1738244464.4535317,13.25258659727831
1738244464.4685578,13.460241427449427
1738244464.4853933,13.916483027154475
1738244464.5044801,14.372724626859524
1738244464.518704,14.828966226564575
1738244464.5357049,15.163204549756713
1738244464.5547316,15.497442872948854
1738244464.569256,16.049408846683406
1738244464.585798,16.267136497225817
1738244464.6045768,16.582472519088494
1738244464.619317,16.680080890408757
1738244464.6354961,16.91903732418227
1738244464.65511,17.09677887451187
1738244464.6693041,17.274520424841477
1738244464.6854832,17.171560768430204
1738244464.7046037,17.42698825656229
1738244464.7198164,17.346258345117988
1738244464.7360256,17.223526649504176
1738244464.7553334,16.570929534180237
1738244464.7694604,16.430515563594188
1738244464.7861328,16.110477260682245
1738244464.805439,16.134013974572
1738244464.819567,15.62131136562845
1738244464.836123,15.517286100148384
1738244464.8551214,14.896558395739099
1738244464.8698914,14.266928299016987
1738244464.8859212,13.46737514433823
1738244464.9057631,12.854381646171351
1738244464.9198825,12.680735959572534
1738244464.9361546,12.334353199697475
1738244464.955448,11.320627787301854
1738244464.970611,10.150021908196669
1738244464.986411,8.688105543965168
1738244465.0058053,6.6787476711138645
1738244465.0199254,3.4904909661909187
1738244465.0367126,-0.1705337414185737
1738244465.0557663,-3.9808482453963974
1738244465.0700843,-7.403497101009633
1738244465.0860932,-11.547168216509158
1738244465.1060567,-15.765119140124847
