Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,time_stamp,quat_x,quat_y,quat_z,quat_w,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,euler_x,euler_y,euler_z,gravity_x,gravity_y,gravity_z
1738244464.0607972,26769,0,0,,0.0,-0.09,0.26,0.82,0.5,0.02,-0.04,-0.01,-4.29,3.31,8.15,0.0,0.0,0.0,-4.08,3.3,8.28
1738244464.0754776,26770,0,0,,0.0,-0.09,0.26,0.82,0.5,0.02,-0.04,-0.01,-4.26,3.01,8.11,0.0,0.0,0.0,-4.08,3.3,8.28
1738244464.0938914,26771,0,0,,0.0,-0.09,0.26,0.82,0.5,0.02,-0.04,-0.01,-3.72,3.11,8.33,0.0,0.0,0.0,-4.07,3.3,8.28
1738244464.1108735,26772,0,0,,0.0,-0.09,0.26,0.82,0.5,0.05,-0.01,-0.0,-4.57,2.71,8.07,0.0,0.0,0.0,-4.07,3.31,8.28
1738244464.1250188,26773,0,0,,0.0,-0.09,0.26,0.82,0.5,0.07,-0.01,0.01,-4.71,3.35,8.13,0.0,0.0,0.0,-4.07,3.32,8.27
1738244464.1435127,26774,0,0,,0.0,-0.09,0.26,0.82,0.5,0.07,0.01,0.0,-3.96,2.99,8.2,0.0,0.0,0.0,-4.07,3.33,8.27
1738244464.1611116,26775,0,0,,0.0,-0.09,0.26,0.82,0.5,0.05,-0.01,-0.0,-3.88,3.19,8.14,0.0,0.0,0.0,-4.07,3.33,8.27
1738244464.175317,26776,0,0,,0.0,-0.09,0.26,0.82,0.5,0.02,-0.02,-0.03,-3.83,3.68,8.46,0.0,0.0,0.0,-4.07,3.34,8.27
1738244464.1940165,26777,0,0,,0.0,-0.09,0.26,0.82,0.5,0.0,-0.03,-0.02,-3.63,3.15,8.3,0.0,0.0,0.0,-4.06,3.33,8.27
1738244464.211309,26778,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.03,-0.03,-0.04,-3.9,3.52,8.37,0.0,0.0,0.0,-4.06,3.32,8.27
1738244464.2258866,26779,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.05,-0.02,-0.06,-4.82,3.15,8.16,0.0,0.0,0.0,-4.06,3.32,8.28
1738244464.2443783,26780,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.06,-0.03,-0.05,-3.79,3.15,8.35,0.0,0.0,0.0,-4.06,3.3,8.28
1738244464.2614324,26781,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.07,-0.01,-0.05,-4.5,2.93,8.27,0.0,0.0,0.0,-4.06,3.3,8.29
1738244464.276207,26782,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.06,-0.02,-0.04,-4.19,3.21,8.29,0.0,0.0,0.0,-4.06,3.28,8.29
1738244464.2945817,26783,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.06,-0.01,-0.04,-4.71,2.72,8.19,0.0,0.0,0.0,-4.07,3.27,8.29
1738244464.311831,26784,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.05,-0.02,-0.03,-4.16,2.93,8.34,0.0,0.0,0.0,-4.07,3.26,8.3
1738244464.3260689,26785,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.06,-0.01,-0.04,-4.03,3.32,8.42,0.0,0.0,0.0,-4.07,3.25,8.3
1738244464.344409,26786,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.05,-0.01,-0.03,-4.05,2.83,8.32,0.0,0.0,0.0,-4.07,3.24,8.31
1738244464.3619683,26787,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.04,-0.02,-0.03,-4.09,3.3,8.41,0.0,0.0,0.0,-4.07,3.24,8.31
1738244464.3763385,26788,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.03,-0.02,-0.02,-4.88,3.04,8.21,0.0,0.0,0.0,-4.06,3.23,8.31
1738244464.3944256,26789,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.03,-0.0,-0.03,-3.9,2.85,8.37,0.0,0.0,0.0,-4.06,3.22,8.31
1738244464.4119003,26790,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.02,-0.01,-0.02,-4.77,2.93,8.26,0.0,0.0,0.0,-4.06,3.22,8.31
1738244464.4331682,26791,0,0,,0.0,-0.09,0.26,0.82,0.5,-0.01,-0.01,-0.02,-4.56,3.0,8.33,0.0,0.0,0.0,-4.06,3.22,8.32
