Time,data
1738247943.4435804,3
1738247943.4555159,3
1738247943.4637647,3
1738247943.4750254,3
1738247943.4834154,3
1738247943.4937022,3
1738247943.5056217,3
1738247943.515539,3
1738247943.5259097,3
1738247943.5373619,3
1738247943.547621,3
1738247943.5584412,3
1738247943.567432,3
1738247943.5777066,3
1738247943.587997,3
1738247943.5977361,3
1738247943.6095483,3
1738247943.619574,3
1738247943.6300814,3
1738247943.6430986,3
1738247943.6521301,3
1738247943.660513,3
1738247943.6722295,3
1738247943.6831372,3
1738247943.6922698,3
1738247943.70322,3
1738247943.7156534,3
1738247943.7226028,3
1738247943.7330616,3
1738247943.7438705,3
1738247943.7539032,3
1738247943.7646506,3
1738247943.774898,3
1738247943.7838848,3
1738247943.7957892,3
1738247943.8040984,3
1738247943.8157797,3
1738247943.826261,3
1738247943.8356872,3
1738247943.8460376,3
1738247943.8576276,3
1738247943.8671355,3
1738247943.8771815,3
1738247943.8872461,3
1738247943.8970165,3
1738247943.9080284,3
1738247943.9173949,3
1738247943.9273667,3
1738247943.9382281,3
1738247943.9473815,3
1738247943.9570854,3
1738247943.9699516,3
1738247943.9779184,3
1738247943.9891856,3
1738247943.998656,3
1738247944.009664,3
1738247944.0194464,3
1738247944.0310168,3
1738247944.0396175,3
1738247944.0483625,3
1738247944.057762,3
1738247944.0683367,3
1738247944.0789988,3
1738247944.0873728,3
1738247944.0997758,3
1738247944.1091356,3
1738247944.1166778,3
1738247944.1271334,3
1738247944.1399846,3
1738247944.1493378,3
1738247944.157688,3
1738247944.1682243,3
1738247944.17906,3
1738247944.1869316,3
1738247944.1981058,3
1738247944.2092898,3
1738247944.2179701,3
1738247944.228074,3
1738247944.236702,3
1738247944.2464387,3
1738247944.2571185,3
1738247944.2695265,3
1738247944.2788527,3
1738247944.2893827,3
1738247944.297289,3
1738247944.307732,3
1738247944.317248,3
1738247944.329866,3
1738247944.33699,3
1738247944.347701,3
1738247944.360437,3
1738247944.368541,3
1738247944.3773365,3
1738247944.3861055,3
1738247944.396736,3
1738247944.4085548,3
1738247944.4162724,3
1738247944.425654,3
1738247944.4397862,3
1738247944.4470608,3
1738247944.4574468,3
1738247944.4659798,3
1738247944.476175,3
1738247944.4878647,3
1738247944.4975548,3
1738247944.504903,3
1738247944.5147119,3
1738247944.5273278,0
1738247944.5376325,0
1738247944.545017,0
1738247944.5579715,0
1738247944.5650053,0
1738247944.5746086,0
1738247944.5873399,0
1738247944.596444,0
1738247944.6055977,0
1738247944.6151752,0
1738247944.6249976,0
1738247944.6379812,0
1738247944.648656,0
1738247944.6557703,0
1738247944.6677403,0
1738247944.6791198,0
1738247944.6880257,0
1738247944.6977012,0
1738247944.7081888,0
1738247944.7185078,0
1738247944.7291458,0
1738247944.7372677,0
1738247944.7500975,0
1738247944.7585518,0
1738247944.7698495,0
1738247944.7799866,0
1738247944.7901056,0
1738247944.798874,0
1738247944.8109348,0
1738247944.8209522,0
1738247944.830093,0
1738247944.839875,0
1738247944.8538907,0
1738247944.8619232,0
1738247944.8711703,0
1738247944.8808126,3
1738247944.8935447,3
1738247944.904495,3
1738247944.9127219,3
1738247944.922083,3
1738247944.9348266,3
1738247944.9449875,3
1738247944.9541225,3
1738247944.963299,3
1738247944.9794436,3
1738247944.9865947,3
1738247944.997021,3
1738247945.007409,3
1738247945.0169308,3
1738247945.0258148,3
1738247945.0392778,3
1738247945.0484369,3
1738247945.0575402,3
1738247945.069813,3
1738247945.0784893,3
1738247945.088482,3
1738247945.0987868,3
1738247945.1100812,3
1738247945.1212766,3
1738247945.1322064,3
1738247945.1424263,3
1738247945.1505954,3
1738247945.1636446,3
1738247945.172898,3
1738247945.183433,3
1738247945.1928825,3
1738247945.2044525,3
1738247945.212549,3
1738247945.2242754,3
1738247945.2352982,3
1738247945.24465,3
1738247945.2549324,3
1738247945.2654426,3
1738247945.2748837,3
1738247945.2855954,3
1738247945.296313,3
1738247945.3066032,3
1738247945.3151224,3
1738247945.3266287,3
1738247945.3350248,3
1738247945.3471146,3
1738247945.3581505,3
1738247945.3673491,3
1738247945.3773293,3
1738247945.38812,3
1738247945.398444,3
1738247945.4080389,3
1738247945.4170358,3
1738247945.4292154,3
1738247945.4388368,3
1738247945.4497736,3
1738247945.4620388,3
1738247945.4692688,3
1738247945.4807837,3
1738247945.4907353,3
1738247945.499205,3
1738247945.511371,3
1738247945.520077,3
