Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,time_stamp,quat_x,quat_y,quat_z,quat_w,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,euler_x,euler_y,euler_z,gravity_x,gravity_y,gravity_z
1738248569.2057252,103871,0,0,,0.0,-0.82,0.32,0.45,0.15,0.88,3.43,-0.09,-16.33,4.2,-2.22,0.0,0.0,0.0,-8.14,0.4,-5.43
1738248569.222422,103872,0,0,,0.0,-0.84,0.32,0.42,0.14,0.43,3.49,-0.12,-16.84,2.31,-3.37,0.0,0.0,0.0,-7.76,0.36,-5.97
1738248569.2413669,103873,0,0,,0.0,-0.85,0.32,0.39,0.13,-0.2,3.27,-0.03,-13.31,1.19,-0.32,0.0,0.0,0.0,-7.38,0.38,-6.43
1738248569.2561524,103874,0,0,,0.0,-0.86,0.33,0.38,0.12,0.07,2.79,0.09,-12.22,0.75,-0.25,0.0,0.0,0.0,-7.2,0.38,-6.63
1738248569.2721136,103875,0,0,,0.0,-0.86,0.33,0.36,0.12,0.17,2.42,0.14,-10.57,2.26,1.45,0.0,0.0,0.0,-6.92,0.4,-6.93
1738248569.2911527,103876,0,0,,0.0,-0.87,0.33,0.36,0.11,-0.14,1.45,0.33,-8.88,1.79,0.91,0.0,0.0,0.0,-6.75,0.47,-7.09
1738248569.3056874,103877,0,0,,0.0,-0.87,0.34,0.35,0.11,-0.4,0.54,0.34,-8.35,1.9,0.23,0.0,0.0,0.0,-6.71,0.52,-7.12
1738248569.322059,103878,0,0,,0.0,-0.87,0.34,0.36,0.1,-0.54,0.11,0.37,-7.21,0.95,-0.1,0.0,0.0,0.0,-6.72,0.64,-7.1
1738248569.3411596,103879,0,0,,0.0,-0.86,0.34,0.37,0.1,-0.42,-0.78,0.46,-6.75,-0.27,-1.02,0.0,0.0,0.0,-6.85,0.75,-6.96
1738248569.355898,103880,0,0,,0.0,-0.86,0.34,0.37,0.1,-0.1,-1.72,0.49,-6.53,-0.82,-1.12,0.0,0.0,0.0,-6.96,0.79,-6.85
1738248569.3721895,103881,0,0,,0.0,-0.85,0.34,0.39,0.11,0.15,-2.14,0.44,-6.2,-0.73,-1.78,0.0,0.0,0.0,-7.26,0.81,-6.53
1738248569.3915596,103882,0,0,,0.0,-0.83,0.34,0.42,0.12,0.58,-2.9,0.34,-6.63,-0.74,-2.25,0.0,0.0,0.0,-7.63,0.78,-6.1
1738248569.4061372,103883,0,0,,0.0,-0.82,0.34,0.43,0.13,0.66,-3.55,0.23,-6.84,-0.42,-2.5,0.0,0.0,0.0,-7.84,0.76,-5.84
1738248569.4223092,103884,0,0,,0.0,-0.81,0.34,0.46,0.15,0.54,-3.83,0.19,-7.71,0.35,-3.14,0.0,0.0,0.0,-8.26,0.74,-5.22
1738248569.441154,103885,0,0,,0.0,-0.79,0.33,0.5,0.16,0.0,-4.35,0.09,-8.14,0.4,-3.38,0.0,0.0,0.0,-8.68,0.77,-4.49
1738248569.456171,103886,0,0,,0.0,-0.77,0.33,0.51,0.17,-0.62,-4.79,-0.02,-8.91,0.17,-3.78,0.0,0.0,0.0,-8.88,0.79,-4.08
1738248569.472761,103887,0,0,,0.0,-0.75,0.31,0.55,0.17,-0.92,-4.98,-0.1,-9.94,0.21,-4.09,0.0,0.0,0.0,-9.23,0.84,-3.17
1738248569.491422,103888,0,0,,0.0,-0.72,0.29,0.6,0.18,-1.45,-5.26,-0.27,-11.99,0.39,-4.6,0.0,0.0,0.0,-9.52,0.86,-2.18
1738248569.5065823,103889,0,0,,0.0,-0.71,0.28,0.62,0.18,-1.84,-5.47,-0.42,-12.68,0.47,-4.92,0.0,0.0,0.0,-9.62,0.86,-1.66
1738248569.522239,103890,0,0,,0.0,-0.68,0.26,0.66,0.19,-1.9,-5.54,-0.48,-14.22,1.2,-6.11,0.0,0.0,0.0,-9.75,0.81,-0.58
1738248569.541787,103891,0,0,,0.0,-0.65,0.23,0.7,0.19,-1.82,-5.55,-0.55,-14.86,1.21,-6.39,0.0,0.0,0.0,-9.76,0.7,0.47
1738248569.5565658,103892,0,0,,0.0,-0.63,0.22,0.72,0.2,-1.49,-5.37,-0.58,-15.17,1.1,-7.19,0.0,0.0,0.0,-9.73,0.64,0.99
1738248569.5732136,103893,0,0,,0.0,-0.6,0.2,0.75,0.2,-1.25,-5.24,-0.55,-14.9,0.69,-7.08,0.0,0.0,0.0,-9.59,0.51,1.97
1738248569.591516,103894,0,0,,0.0,-0.57,0.18,0.77,0.21,-0.6,-4.9,-0.45,-14.06,-0.4,-7.01,0.0,0.0,0.0,-9.37,0.41,2.85
1738248569.6061413,103895,0,0,,0.0,-0.55,0.18,0.79,0.22,0.29,-4.4,-0.39,-13.74,-0.49,-7.11,0.0,0.0,0.0,-9.24,0.38,3.25
1738248569.6228304,103896,0,0,,0.0,-0.52,0.18,0.8,0.23,1.08,-3.75,-0.25,-11.28,0.36,-7.45,0.0,0.0,0.0,-8.97,0.39,3.93
1738248569.641904,103897,0,0,,0.0,-0.49,0.18,0.82,0.25,1.28,-3.36,-0.13,-9.76,0.96,-8.02,0.0,0.0,0.0,-8.71,0.49,4.46
1738248569.6567066,103898,0,0,,0.0,-0.48,0.18,0.82,0.25,1.34,-2.36,0.1,-8.97,1.52,-8.18,0.0,0.0,0.0,-8.61,0.56,4.65
1738248569.672756,103899,0,0,,0.0,-0.47,0.19,0.83,0.26,0.77,-1.08,0.18,-7.38,2.64,-10.28,0.0,0.0,0.0,-8.47,0.67,4.87
1738248569.6916418,103900,0,0,,0.0,-0.46,0.19,0.83,0.26,0.27,-0.36,0.18,-8.5,1.67,-9.12,0.0,0.0,0.0,-8.47,0.71,4.88
1738248569.7064373,103901,0,0,,0.0,-0.47,0.19,0.83,0.25,-0.64,0.82,0.16,-8.8,1.82,-8.78,0.0,0.0,0.0,-8.51,0.69,4.82
1738248569.7229502,103902,0,0,,0.0,-0.48,0.18,0.82,0.24,-1.11,1.65,0.22,-9.34,1.35,-8.64,0.0,0.0,0.0,-8.64,0.63,4.59
1738248569.7421596,103903,0,0,,0.0,-0.5,0.18,0.82,0.24,-1.15,1.82,0.21,-23.01,-3.95,21.76,0.0,0.0,0.0,-8.76,0.58,4.35
1738248569.7565694,103904,0,0,,0.0,-0.5,0.18,0.82,0.23,-0.42,0.27,0.18,-16.77,-0.91,6.94,0.0,0.0,0.0,-8.77,0.57,4.33
1738248569.7734127,103905,0,0,,0.0,-0.5,0.18,0.82,0.23,-0.33,0.73,0.54,-7.2,-1.13,-4.46,0.0,0.0,0.0,-8.81,0.63,4.25
