Time,data
1738248569.21171,3
1738248569.2240705,3
1738248569.2328222,3
1738248569.2413206,3
1738248569.2523062,3
1738248569.2620609,3
1738248569.2715368,3
1738248569.283017,3
1738248569.2910614,3
1738248569.3003476,3
1738248569.309546,3
1738248569.321675,3
1738248569.3319676,3
1738248569.3398488,3
1738248569.3522038,3
1738248569.3587978,3
1738248569.3691704,3
1738248569.3784354,3
1738248569.3878312,3
1738248569.400444,3
1738248569.408823,3
1738248569.419961,3
1738248569.4299233,3
1738248569.4376295,3
1738248569.4467304,3
1738248569.4586008,3
1738248569.4692054,3
1738248569.478184,3
1738248569.487884,3
1738248569.4979074,3
1738248569.5084257,3
1738248569.5165288,3
1738248569.5262082,3
1738248569.5362825,3
1738248569.5467308,3
1738248569.5575395,3
1738248569.5679479,3
1738248569.5776196,3
1738248569.5854406,3
1738248569.5968242,3
1738248569.6056669,3
1738248569.6155138,3
1738248569.625086,3
1738248569.6349535,3
1738248569.6470304,3
1738248569.6573358,3
1738248569.664925,3
1738248569.675622,3
1738248569.6858852,3
1738248569.6940718,3
1738248569.7060187,3
1738248569.7140744,3
1738248569.7244618,0
1738248569.7338202,0
1738248569.7451973,0
1738248569.7558448,0
1738248569.7652256,0
1738248569.7774513,0
1738248569.7881217,0
1738248569.7954772,0
1738248569.8059742,0
1738248569.8164864,0
1738248569.8251858,0
1738248569.835225,0
1738248569.8455143,0
1738248569.8546722,0
1738248569.8682325,0
1738248569.8773518,0
1738248569.8875823,0
1738248569.8973963,0
1738248569.90741,0
1738248569.9162772,0
1738248569.9258647,0
1738248569.9373617,0
1738248569.9476058,0
1738248569.9595375,0
1738248569.9671345,0
1738248569.9798834,0
1738248569.990281,0
1738248570.0002494,0
1738248570.009365,0
1738248570.0196302,0
1738248570.0292184,0
1738248570.0417538,0
1738248570.0507398,3
1738248570.062093,3
1738248570.071099,3
1738248570.0827332,3
1738248570.092318,3
1738248570.1028008,3
1738248570.1127613,3
1738248570.123354,3
1738248570.1324847,3
1738248570.145039,3
1738248570.155128,3
1738248570.1653776,3
1738248570.1753056,3
1738248570.1865401,3
1738248570.1954195,3
1738248570.2065244,3
1738248570.2161953,3
1738248570.227959,3
1738248570.238318,3
1738248570.2497172,3
1738248570.2593718,3
1738248570.2692423,3
1738248570.2808385,3
1738248570.2933278,3
1738248570.2995136,3
1738248570.3113542,3
1738248570.320881,3
1738248570.3313885,3
1738248570.3420115,3
1738248570.3504026,3
1738248570.3613358,3
1738248570.3711603,3
1738248570.382446,3
1738248570.3918374,3
1738248570.4011865,3
1738248570.4108756,3
1738248570.4211342,3
1738248570.433308,3
1738248570.4444106,3
1738248570.452635,3
1738248570.4634216,3
1738248570.4725022,3
1738248570.4828146,3
1738248570.4953272,3
1738248570.5037956,3
1738248570.5145876,3
1738248570.5263462,3
1738248570.534466,3
1738248570.5442443,3
1738248570.5566223,3
1738248570.5655181,3
1738248570.5781229,3
1738248570.5853214,3
1738248570.596327,3
1738248570.6055713,3
1738248570.6165829,3
1738248570.6270487,3
1738248570.6337914,3
1738248570.6444533,3
1738248570.6550388,3
1738248570.6642847,3
1738248570.6740701,3
1738248570.6835003,3
1738248570.6931937,3
1738248570.703552,3
1738248570.7119737,3
1738248570.7221513,3
1738248570.7361205,3
1738248570.744367,3
1738248570.753013,3
1738248570.7634327,3
1738248570.774648,3
1738248570.7813063,3
1738248570.7937105,3
1738248570.8021061,3
1738248570.812085,3
1738248570.8216307,3
1738248570.83268,3
1738248570.8439038,3
1738248570.8508644,3
1738248570.8609324,3
1738248570.8730752,3
1738248570.8813565,3
1738248570.8919315,3
1738248570.9015708,3
1738248570.9117355,3
1738248570.9218543,3
1738248570.9313624,3
1738248570.9409242,3
1738248570.9525607,3
1738248570.9601493,3
1738248570.9714036,3
1738248570.982099,3
1738248570.990491,3
1738248571.002032,3
1738248571.011046,3
1738248571.0197046,3
1738248571.028967,3
1738248571.0410647,3
1738248571.0518508,3
1738248571.0627916,3
1738248571.068853,3
1738248571.0793734,3
1738248571.0886476,0
1738248571.1009734,0
1738248571.1119275,0
1738248571.1199994,0
1738248571.1285734,0
1738248571.1386197,0
1738248571.1511254,0
1738248571.1590765,0
1738248571.1692653,0
1738248571.180967,0
1738248571.189581,0
1738248571.2016757,0
1738248571.2115536,0
1738248571.222744,0
1738248571.2302074,0
1738248571.2412071,0
1738248571.2509031,0
1738248571.2630959,0
1738248571.2747698,0
1738248571.2814794,0
1738248571.2924047,0
1738248571.3027985,0
1738248571.313889,0
1738248571.323348,0
1738248571.3340988,0
1738248571.3433046,0
1738248571.352297,0
1738248571.3628063,0
1738248571.373033,0
1738248571.3864892,0
1738248571.3947296,3
1738248571.4051666,3
1738248571.414864,3
1738248571.4243186,3
1738248571.4354608,3
1738248571.4478328,3
1738248571.4564521,3
1738248571.4669538,3
1738248571.4788203,3
1738248571.4870555,3
1738248571.4989057,3
1738248571.508437,3
1738248571.51996,3
1738248571.529277,3
1738248571.5397952,3
1738248571.5500355,3
1738248571.5603106,3
1738248571.570826,3
1738248571.580781,3
1738248571.5907784,3
1738248571.6007626,3
1738248571.6117952,3
1738248571.6246438,3
1738248571.6325228,3
1738248571.6426473,3
1738248571.65378,3
1738248571.6622052,3
1738248571.6756206,3
1738248571.684393,3
1738248571.694801,3
1738248571.7039247,3
1738248571.7154584,3
1738248571.7235997,3
1738248571.7348773,3
1738248571.74615,3
1738248571.7548823,3
1738248571.7652137,3
1738248571.775594,3
1738248571.7853308,3
1738248571.7959604,3
1738248571.8065517,3
1738248571.8166816,3
1738248571.8248324,3
1738248571.8359964,3
1738248571.8480854,3
1738248571.8567746,3
1738248571.8671618,3
1738248571.877737,3
1738248571.887119,3
1738248571.896491,3
1738248571.906823,3
1738248571.9173825,3
1738248571.9279385,3
1738248571.9379473,3
1738248571.947431,3
1738248571.9590447,3
1738248571.9674013,3
1738248571.9761307,3
1738248571.9869194,3
1738248571.9972272,3
1738248572.0058103,3
1738248572.0153856,3
1738248572.0241795,3
1738248572.0369182,3
1738248572.0452676,3
1738248572.055531,3
1738248572.0645914,3
1738248572.0736737,3
1738248572.0855496,3
1738248572.0953882,3
1738248572.1060133,3
1738248572.1133692,3
1738248572.1260557,3
1738248572.1360006,3
1738248572.1436696,3
1738248572.1537526,3
1738248572.1634486,3
1738248572.1755228,3
1738248572.1828053,3
1738248572.1937726,3
1738248572.2052083,3
1738248572.2131822,3
1738248572.224168,3
1738248572.2343626,3
1738248572.2440715,3
1738248572.2541192,3
1738248572.2628827,3
1738248572.2742398,3
1738248572.2823384,3
1738248572.2913456,3
1738248572.3014467,3
1738248572.3127532,3
1738248572.321335,3
1738248572.3318684,3
1738248572.343134,3
1738248572.3533468,3
1738248572.3614936,3
1738248572.3730054,3
1738248572.380622,3
1738248572.3908772,3
1738248572.4024076,3
1738248572.411663,3
1738248572.4232998,0
1738248572.431496,0
1738248572.4420152,0
1738248572.4504416,0
1738248572.4624298,0
1738248572.473729,0
1738248572.4817562,0
1738248572.4937289,0
1738248572.5019765,0
1738248572.5111248,0
1738248572.523532,0
1738248572.5332184,0
1738248572.5444994,0
1738248572.5546875,0
1738248572.5661974,0
1738248572.5741527,0
1738248572.5854077,0
1738248572.5993323,0
1738248572.604403,0
1738248572.613817,0
1738248572.6281543,0
1738248572.6349607,0
1738248572.647483,0
1738248572.6553566,0
1738248572.665754,0
1738248572.6773221,0
1738248572.688348,0
1738248572.6992593,0
1738248572.709733,0
1738248572.7168446,3
1738248572.7273667,3
1738248572.7414098,3
1738248572.7488942,3
1738248572.7605224,3
1738248572.7703793,3
1738248572.779525,3
1738248572.7892396,3
1738248572.8019633,3
1738248572.8119133,3
1738248572.822319,3
1738248572.8316905,3
1738248572.8412662,3
1738248572.8533654,3
1738248572.8651626,3
1738248572.8739789,3
1738248572.8838584,3
1738248572.8939655,3
1738248572.9055102,3
1738248572.9162605,3
1738248572.9266963,3
1738248572.9344606,3
1738248572.9493606,3
1738248572.95833,3
1738248572.967086,3
1738248572.9777775,3
1738248572.9868777,3
1738248572.996841,3
1738248573.0105615,3
1738248573.019361,3
1738248573.0295055,3
1738248573.0405357,3
1738248573.0474305,3
1738248573.0608666,3
1738248573.0696218,3
1738248573.0798159,3
1738248573.0911343,3
1738248573.0999746,3
1738248573.1100261,3
1738248573.1217632,3
1738248573.1313133,3
1738248573.1427686,3
1738248573.1507127,3
1738248573.1605422,3
1738248573.1702166,3
1738248573.1830666,3
1738248573.1933599,3
1738248573.2017605,3
1738248573.21273,3
1738248573.2222013,3
1738248573.23157,3
1738248573.2452018,3
1738248573.2526777,3
1738248573.2637665,3
1738248573.2722983,3
1738248573.2848024,3
1738248573.2955477,3
1738248573.303114,3
1738248573.3123982,3
1738248573.3220363,3
1738248573.3349879,3
1738248573.3435307,3
1738248573.354117,3
1738248573.3614464,3
1738248573.3717842,3
1738248573.3838308,3
1738248573.3943815,3
1738248573.4027252,3
1738248573.4130313,3
1738248573.4229875,3
1738248573.4316335,3
1738248573.4439056,3
1738248573.4517329,3
1738248573.4631124,3
1738248573.4723508,3
1738248573.4832504,3
1738248573.491237,3
1738248573.5031526,3
1738248573.5116131,3
1738248573.5220983,3
1738248573.5333583,3
1738248573.541567,3
1738248573.5529785,3
