Time,data
1738248569.2116795,0.686251850985036
1738248569.2242882,0.635129189415935
1738248569.232722,0.5708995385479332
1738248569.2413116,0.5364253674915852
1738248569.2523978,0.4828906564748324
1738248569.2619362,0.45018723363701757
1738248569.2716618,0.43177035215007975
1738248569.2828696,0.40203328981353836
1738248569.2910502,0.366929295188985
1738248569.3000953,0.324669586890502
1738248569.309444,0.31040325091215826
1738248569.321654,0.29672990130923804
1738248569.3322291,0.266964438987149
1738248569.3399734,0.0
1738248569.3515184,0.0
1738248569.3588111,0.0
1738248569.3686092,0.0
1738248569.3786967,0.0
1738248569.3878305,0.0
1738248569.39978,0.0
1738248569.4089425,0.0
1738248569.4200573,0.0
1738248569.4299088,0.0
1738248569.437648,0.0
1738248569.4466417,0.0
1738248569.4587023,0.0
1738248569.469257,0.0
1738248569.4783745,0.0
1738248569.4878418,0.0
1738248569.4977639,0.0
1738248569.5090969,0.0
1738248569.5165074,0.0
1738248569.5260637,0.0
1738248569.536467,0.0
1738248569.5468724,0.0
1738248569.5576446,0.0
1738248569.5672774,0.0
1738248569.5776153,0.0
1738248569.5853386,0.0
1738248569.5965436,0.0
1738248569.605602,0.0
1738248569.6153555,0.0
1738248569.6249466,0.0
1738248569.6351686,0.0
1738248569.6473126,0.0
1738248569.6571326,0.0
1738248569.6649814,0.0
1738248569.6756656,0.0
1738248569.685881,0.0
1738248569.6940994,0.0
1738248569.7061093,0.0
1738248569.7139134,0.0
1738248569.724542,0.0
1738248569.7339501,0.0
1738248569.7452104,0.0
1738248569.755629,0.2723042109033313
1738248569.7654974,0.2914844247280164
1738248569.777456,0.3232388728670174
1738248569.7879176,0.34362531257879125
1738248569.795295,0.350245491201721
1738248569.8056223,0.3580645307926163
1738248569.8165002,0.3712746008571126
1738248569.8251307,0.38149286016663075
1738248569.8352358,0.404890054896608
1738248569.8452988,0.4139156932461828
1738248569.8545375,0.5367663555770624
1738248569.8678153,0.6171033914154522
1738248569.8775961,0.6639018830895915
1738248569.8872218,0.6783502643201301
1738248569.8969357,0.704188405215215
1738248569.9074867,0.7048582003162808
1738248569.9163878,0.7097241264725762
1738248569.9258547,0.7109940842027407
1738248569.9373739,0.7134633869805711
1738248569.9473557,0.715933176556985
1738248569.95906,0.7285978258770072
1738248569.9670799,0.7292704219116897
1738248569.9798758,0.730542934135879
1738248569.990308,0.7306159957354526
1738248570.0005114,0.7294892468017823
1738248570.0094743,0.7283622651881666
1738248570.0196998,0.7278350797791856
1738248570.0291343,0.7093051137751841
1738248570.0417707,0.7045748598312167
1738248570.051244,0.7046453243636531
1738248570.061879,0.7047157959432474
1738248570.0711253,0.7047862745707045
1738248570.0827582,0.7168645415115797
1738248570.092418,0.7271438699737
1738248570.1024592,0.7356237198598329
1738248570.1127536,0.7374989972367643
1738248570.1231444,0.7453809351381592
1738248570.132416,0.750260995469056
1738248570.144907,0.7581457715683088
1738248570.1554086,0.7636288792613971
1738248570.165361,0.7637052497863757
1738248570.175317,0.7745983622552958
1738248570.1870024,0.7854936459260135
1738248570.1955745,0.7927848017980158
1738248570.206461,0.7982740781946011
1738248570.2161958,0.8013597641642201
1738248570.2277915,0.808053440780471
1738248570.238394,0.8081342542058916
1738248570.2493382,0.8214447867742488
1738248570.2593899,0.8281424565502968
1738248570.2695131,0.8456679320144921
1738248570.2811112,0.8656030284172471
1738248570.2934265,0.8759166461298749
1738248570.2994936,0.8910455282604802
1738248570.3110983,0.897753467557854
1738248570.320989,0.9008521099657603
1738248570.3313375,0.9039513631847967
1738248570.3417797,0.9058474433283003
1738248570.3504612,0.9059380371320135
1738248570.3612678,0.9138548010059453
1738248570.3711743,0.9308042282193908
1738248570.3825214,0.9441442396814097
1738248570.3915794,0.9629066473296399
1738248570.4009497,0.9750480126353392
1738248570.4110677,0.9859871698621687
1738248570.4211228,0.9872905258785466
1738248570.43298,0.9873892648050271
1738248570.4442217,0.9862830251822189
1738248570.4524398,0.9755356829329923
1738248570.4629676,0.9647861811355446
1738248570.4723485,0.9492131194933876
1738248570.4828758,0.9258013747672185
1738248570.495564,0.8963569822339355
1738248570.5040298,0.879566663511887
1738248570.514186,0.8428767452410889
1738248570.5264077,0.8067824558797632
1738248570.5343075,0.7652536079552794
1738248570.5441906,0.7448248416841448
1738248570.5567293,0.7177572507081739
1738248570.5657222,0.6707780549378377
1738248570.5783598,0.6135337291568914
1738248570.5853107,0.5605013150152303
1738248570.5962718,0.5436622078017516
1738248570.605357,0.5020779068928617
1738248570.6164558,0.4538465697332137
1738248570.6266224,0.4339738277526964
1738248570.6338546,0.3887442222285323
1738248570.644445,0.35557957487147085
1738248570.6550324,0.31455939907749064
1738248570.6644936,0.28560743936899075
1738248570.6737156,0.26691567296495805
1738248570.6832867,0.2476162229698825
1738248570.6932306,0.0
1738248570.703282,0.0
1738248570.7119331,0.0
1738248570.722209,0.0
1738248570.7361116,0.0
1738248570.7443287,0.0
1738248570.7527025,0.0
1738248570.763445,0.0
1738248570.7744353,0.0
1738248570.781272,0.0
1738248570.793622,0.0
1738248570.8022254,0.0
1738248570.8121462,0.0
1738248570.8214784,0.0
1738248570.8325264,0.0
1738248570.8435555,0.0
1738248570.8508084,0.0
1738248570.86072,0.0
1738248570.8730633,0.0
1738248570.8813448,0.0
1738248570.8919523,0.0
1738248570.90159,0.0
1738248570.9113433,0.0
1738248570.921746,0.0
1738248570.9313586,0.0
1738248570.9409115,0.0
1738248570.9526894,0.0
1738248570.9600668,0.0
1738248570.9712634,0.0
1738248570.9821475,0.0
1738248570.9905033,0.0
1738248571.0020509,0.0
1738248571.0111558,0.0
1738248571.0195298,0.0
1738248571.028872,0.0
1738248571.0416834,0.0
1738248571.0518186,0.0
1738248571.0628834,0.0
1738248571.0687888,0.0
1738248571.0794027,0.0
1738248571.088561,0.0
1738248571.100764,0.0
1738248571.1122508,0.2438309612578733
1738248571.1200917,0.28571111527187126
1738248571.1286824,0.3087929975022608
1738248571.138557,0.339160213867681
1738248571.151098,0.3495095183718448
1738248571.1593184,0.35804034542236934
1738248571.1689723,0.37203505391880276
1738248571.1805665,0.3793558943157802
1738248571.1895132,0.40913831026116354
1738248571.201602,0.4201068633580349
1738248571.211724,0.42682754538560574
1738248571.2227566,0.5811021513730672
1738248571.2300284,0.6455312061086678
1738248571.2411973,0.6814284563488571
1738248571.2509906,0.7063997796693401
1738248571.262881,0.7186195312126478
1738248571.2745316,0.7186914003526831
1738248571.2813096,0.718763276680351
1738248571.2925863,0.7206580726905288
1738248571.3029153,0.7207301457050994
1738248571.3138938,0.737819479153641
1738248571.3233757,0.7409323676093214
1738248571.3341255,0.741006468256147
1738248571.3433142,0.7410805763137784
1738248571.352375,0.7405466895747672
1738248571.3628185,0.7363643105484958
1738248571.3729386,0.7346135828633094
1738248571.3865888,0.720698804725689
1738248571.3946307,0.7159049180547894
1738248571.4052875,0.71597651570636
1738248571.4148428,0.7160481205184118
1738248571.4244378,0.7258545801720914
1738248571.4352024,0.7332290388362978
1738248571.4476705,0.7430391640152559
1738248571.456468,0.7571115178962438
1738248571.4669528,0.7650999649768662
1738248571.4784029,0.7712638054781528
1738248571.486934,0.776211284889061
1738248571.499168,0.7781154759305107
1738248571.5088327,0.7855002745582529
1738248571.520148,0.7904506391543126
1738248571.5292857,0.8057556106929302
1738248571.5396008,0.8119271708377761
1738248571.550365,0.8180999573589267
1738248571.5600753,0.8334122627951638
1738248571.5707479,0.8481183423977399
1738248571.580775,0.850640528124109
1738248571.5908048,0.8592572327827294
1738248571.6006753,0.8636094097729826
1738248571.6116974,0.867962448691395
1738248571.6246002,0.8692684239167802
1738248571.6325603,0.8815482817451901
1738248571.6428342,0.9017567792056771
1738248571.6536589,0.9170911654555167
1738248571.6620734,0.9299892936897831
1738248571.6756344,0.941060322532801
1738248571.6842675,0.9545733606178723
1738248571.6948404,0.9613789598344925
1738248571.7041507,0.9669657646841274
1738248571.7154422,0.9749942135950097
1738248571.7236066,0.9848548438963707
1738248571.7346206,0.9947174367691317
1738248571.7463083,0.9948169184609779
1738248571.7548873,1.0
1738248571.7649426,1.0
1738248571.7757025,1.0
1738248571.7853713,1.0
1738248571.7956061,0.9879775856373516
1738248571.806486,0.9795898475675544
1738248571.8166106,0.9712004219006196
1738248571.8247778,0.9561399743827548
1738248571.8360233,0.9216728654867943
1738248571.848098,0.8653675756060181
1738248571.8567708,0.8387687802158793
1738248571.8667998,0.7860831919488258
1738248571.8777666,0.7776693194615717
1738248571.887132,0.739527073162586
1738248571.8965166,0.6819619043403493
1738248571.906835,0.6328802508604814
1738248571.9173057,0.5637627550380995
1738248571.9279103,0.5377220186644672
1738248571.9380205,0.5304921511482349
1738248571.9472644,0.4886600578528437
1738248571.958704,0.4480337756699877
