Time,Force_Data
1738244952.8800702,0.0007025018205607161
1738244952.8955555,0.00046790402834256674
1738244952.9126744,-0.0002311029203899499
1738244952.930498,-0.001701487658623972
1738244952.9452035,-0.003697464125270236
1738244952.9636295,-0.006841273398845061
1738244952.9811254,-0.010652646189262236
1738244952.995391,-0.013948183817455984
1738244953.0126288,-0.015557327141056924
1738244953.0307178,-0.012006029091991027
1738244953.0458431,-0.0007943143236766887
1738244953.062847,0.02092901533629416
1738244953.080157,0.06898996730529197
1738244953.0957804,0.12073532017514292
1738244953.1118572,0.1890681946923315
1738244953.130486,0.28614145725939183
1738244953.145331,0.3703804263552173
1738244953.1617436,0.44833330756907724
1738244953.1809926,0.5386617209724937
1738244953.1953514,0.6142706725753064
1738244953.2114956,0.6793040255411233
1738244953.23034,0.7387833264822823
1738244953.2455602,0.7850904204687003
1738244953.2624254,0.8196455637917867
1738244953.2810895,0.8502355506470622
1738244953.2956817,0.8694279059991515
1738244953.3117957,0.8861470982541997
1738244953.330494,0.9015739987667951
1738244953.3458347,0.9106291946693972
1738244953.3625898,0.9215997073823451
1738244953.380463,0.9303570994905165
1738244953.396065,0.9367064158248588
1738244953.4122305,0.9411389365381663
1738244953.4305837,0.9444273065915403
1738244953.4457214,0.9454043774299813
1738244953.463243,0.9449997238818894
1738244953.4812212,0.942613673401574
1738244953.4974914,0.9393364265394836
1738244953.516758,0.935020330434922
1738244953.5320363,0.9305788713547571
1738244953.5474594,0.9262606859549611
1738244953.5656495,0.9193562128141263
1738244953.5823967,0.9131145730307396
1738244953.5971708,0.9063546609814928
1738244953.6156192,0.8968818109802663
1738244953.6315415,0.8875628983704199
1738244953.6474388,0.8781533960206787
1738244953.6645997,0.8648331823711872
1738244953.6816864,0.8520089841416639
1738244953.6966853,0.840007678213012
1738244953.713118,0.8266149035214994
1738244953.7318368,0.8102675313592703
1738244953.7467446,0.7962869048130412
1738244953.765037,0.7827602776111258
1738244953.7815678,0.7688107882771434
1738244953.7976935,0.759878718602182
1738244953.8134625,0.7516043380667966
1738244953.832184,0.7487239890879691
1738244953.8463194,0.7503196655763956
1738244953.862815,0.7569281619790761
1738244953.8817637,0.7673163994624266
1738244953.8965309,0.7819320432214317
1738244953.9125693,0.7955663837592161
1738244953.931477,0.8170924657907787
1738244953.9461205,0.8351655099517363
1738244953.9620123,0.8539135771544616
1738244953.981645,0.8797038973295191
1738244953.9965768,0.8979388557197063
1738244954.0112245,0.9178981593438205
1738244954.0314703,0.9416354724699456
1738244954.0462615,0.9579611921430518
1738244954.0618672,0.9716278341411972
1738244954.0817711,0.9834432757479932
1738244954.096208,0.9865632708107467
1738244954.1114557,0.9850764116410811
1738244954.1312606,0.975084692724313
1738244954.1459844,0.9612992579529529
1738244954.161077,0.9445610476221864
1738244954.1815195,0.9168649122425928
1738244954.196689,0.8991014644947353
1738244954.2119286,0.8760192209783945
1738244954.2318225,0.8476317158405852
1738244954.246111,0.8225502901946907
1738244954.261732,0.7955275805570039
1738244954.2813406,0.7474148592230422
1738244954.296306,0.7017389734104036
1738244954.3115923,0.6439650382119738
1738244954.331189,0.5652188957438011
1738244954.346126,0.4959752730816667
1738244954.361963,0.42453915054788677
1738244954.3816314,0.3158146371813628
1738244954.396212,0.23330384927439102
1738244954.412287,0.15286767717867847
1738244954.4315312,0.07170077403004961
1738244954.4463787,0.031067194229416565
1738244954.4618852,0.002715157147315201
1738244954.4822507,-0.013039339004276842
1738244954.496195,-0.01680895495659379
1738244954.5116117,-0.015598165034568595
1738244954.532156,-0.011399799005429409
1738244954.546373,-0.007905261852973352
1738244954.5627422,-0.004675471229470139
1738244954.5815856,-0.0018022501841780843
1738244954.5963843,-0.0003565058294245396
1738244954.612128,0.000549704392865758
1738244954.6321204,0.0010252939186994952
1738244954.6468208,0.0011530833030395829
1738244954.6621084,0.0011595203571526395
1738244954.6826108,0.0010437058182480117
1738244954.6967058,0.0008080911685950354
1738244954.7122514,0.0003014818260863775
1738244954.7324288,-0.001063798949359589
1738244954.747052,-0.0024208361773214978
1738244954.762314,-0.004754377877290413
1738244954.7824914,-0.008899064898189528
1738244954.7972937,-0.012008916070201114
1738244954.8133018,-0.014296358425989374
1738244954.832595,-0.01316280043569536
1738244954.8467455,-0.00649879174427819
1738244954.8631637,0.008715299300114034
1738244954.8824492,0.048592779103975456
1738244954.8976076,0.09326291716640168
1738244954.9125257,0.15842046019220113
1738244954.932714,0.240833851323041
1738244954.947592,0.3056869309259825
1738244954.9631977,0.38299770288328927
1738244954.9832056,0.460564889120719
1738244954.9971943,0.5174807381209275
1738244955.0128372,0.5878278826561172
1738244955.0324614,0.6712091569369004
1738244955.047027,0.7258342810179483
1738244955.063037,0.7713378212550209
1738244955.0827394,0.8172649977426352
1738244955.0972805,0.8357334947865911
1738244955.1131406,0.8518676787889617
1738244955.132994,0.8618732544487481
1738244955.1473072,0.8660501327741607
1738244955.1635227,0.8690682805221045
1738244955.182847,0.872179390127757
1738244955.2010107,0.8744744685479512
1738244955.2201035,0.8761813562714356
1738244955.2340076,0.8770583111085275
1738244955.2497177,0.8772713545159272
1738244955.2672129,0.8766154494598373
1738244955.284463,0.8753513796525404
1738244955.2981484,0.8738390524123899
1738244955.3144548,0.8722108188358961
1738244955.333799,0.8702197115768194
1738244955.347924,0.8688487624252179
1738244955.364602,0.8670857969736145
1738244955.3828068,0.8648930759026014
1738244955.398002,0.8624321022764032
1738244955.4134362,0.859453437696358
1738244955.4333997,0.8551504720963976
1738244955.4477446,0.8508847924640748
1738244955.464098,0.8457626145954125
1738244955.4830954,0.8375275172677683
1738244955.497829,0.8313058245221395
1738244955.5137336,0.8223971417110952
1738244955.533813,0.8118933841351794
1738244955.5477602,0.8034000549174788
1738244955.5640852,0.7936327104998523
1738244955.5843194,0.780283232260133
1738244955.5980928,0.7717410931843819
1738244955.613826,0.761956795376022
1738244955.6338258,0.7522779689947428
1738244955.6485384,0.7484217070441147
1738244955.6639266,0.7474020094066839
1738244955.6836271,0.7522460255781372
1738244955.698264,0.7588779627432045
1738244955.7139108,0.7713265324787654
1738244955.7339966,0.7890479596566946
1738244955.7482588,0.8047728523208926
1738244955.7637894,0.8206384864096286
1738244955.7838175,0.850497028236469
1738244955.7984035,0.8683050670004202
1738244955.8144126,0.8928537417456404
1738244955.8338184,0.9202300003553356
1738244955.8483644,0.9417347157344622
1738244955.8646734,0.9614241335188041
1738244955.8845596,0.9802070481861785
1738244955.8984523,0.9915943835256138
1738244955.9149156,1.0006173605048865
1738244955.9339385,1.0041509964521262
1738244955.9483657,1.0021766076900356
1738244955.965328,0.9956420667560419
1738244955.9839916,0.9781906369473049
1738244955.9986212,0.9603315941013209
1738244956.0154245,0.9365447453161775
1738244956.0344985,0.8994381813189591
1738244956.0487611,0.8697514326120988
1738244956.0659826,0.8356717400190158
1738244956.0846078,0.7900269327748755
1738244956.0990891,0.7516622896096155
1738244956.1148725,0.6963335615567975
1738244956.1345878,0.6249646958463084
1738244956.1496022,0.5699754194753294
1738244956.165112,0.4970256000369303
1738244956.1850004,0.4164613287151058
1738244956.1993237,0.34586513429212523
1738244956.2153208,0.26393485976609765
1738244956.2340112,0.1631706907692256
1738244956.2494478,0.10424096665275023
1738244956.265066,0.049669556768409714
1738244956.2847097,0.009337113433990267
1738244956.3004217,-0.006960631518184476
1738244956.315658,-0.014088763803027458
1738244956.334657,-0.015414479280220038
1738244956.3493912,-0.013003280240822965
1738244956.365903,-0.009331176878010166
1738244956.3847442,-0.0053832694224207195
1738244956.4000545,-0.00291995648442282
1738244956.4162326,-0.0010215551951994336
1738244956.4347136,0.0001836872036722354
1738244956.4499738,0.0006135159397471101
1738244956.465802,0.0008113013661850085
1738244956.484697,0.0008389502390421565
1738244956.500657,0.0008181085188023096
1738244956.5160675,0.0007995643791795245
1738244956.53548,0.0007674443946995219
1738244956.5498557,0.0006799342872700333
1738244956.5662725,0.0003265793214336081
1738244956.585186,-0.0004860166926688834
1738244956.5998406,-0.0016790928459275195
1738244956.6161537,-0.003548596300199308
1738244956.635825,-0.007007519910615371
1738244956.6501112,-0.009964280717188159
1738244956.6670396,-0.012652297999906201
1738244956.6852365,-0.013269224289589146
1738244956.700215,-0.009925701441692636
1738244956.716402,0.0030332081560611353
1738244956.7358398,0.032456571547268345
1738244956.74975,0.06546411012169215
1738244956.766154,0.12279895926005786
1738244956.785583,0.1967896062672661
1738244956.7999244,0.26694642758634546
1738244956.8162715,0.32802135249031694
1738244956.8357067,0.410960248033365
1738244956.8505769,0.47374444095619156
1738244956.8662047,0.5373787555752677
1738244956.8854103,0.6074297829599141
1738244956.8997357,0.6660245133247935
1738244956.9163194,0.7179420329336764
1738244956.9355705,0.7630698770514427
1738244956.949921,0.7888074872131171
1738244956.9668365,0.8136974292364151
1738244956.9857562,0.8327674300924878
1738244956.99959,0.8445054173634053
1738244957.0172844,0.854118960663731
1738244957.0360053,0.8638629049197558
1738244957.0503688,0.8705884450995935
1738244957.0668144,0.8771910961370396
1738244957.086457,0.884840464961602
1738244957.101091,0.890208683305864
1738244957.1172287,0.8966871196002552
1738244957.135784,0.9027264506877519
1738244957.1506398,0.9078337237212509
1738244957.1669662,0.9125098800974042
1738244957.1861591,0.9170547542275349
1738244957.2008994,0.9206538245194882
1738244957.2179532,0.9242915075195465
1738244957.2362258,0.9281572930812402
1738244957.2504444,0.931482383259731
1738244957.2672076,0.9349897596253302
1738244957.2857652,0.9384532297813007
1738244957.3003516,0.9405007898003895
1738244957.317266,0.9424311383071138
1738244957.3363063,0.9430044320276907
1738244957.350879,0.9420978371031087
1738244957.3676927,0.9384152665939604
1738244957.3859713,0.9317641690285242
1738244957.4008389,0.9246508216840641
1738244957.41828,0.9146562832067052
1738244957.436724,0.9016934360408254
1738244957.451109,0.8912297173695812
1738244957.468656,0.8796387528997185
1738244957.486438,0.8651667937856223
1738244957.5018766,0.8512962758628971
1738244957.519191,0.8345882398560978
1738244957.5370514,0.8194682637720541
1738244957.5521665,0.8033723800113052
1738244957.5695002,0.7875107529912305
1738244957.5867646,0.7723368058149287
1738244957.6019282,0.7639384513167665
1738244957.6191297,0.7576968727099496
1738244957.6370804,0.7569289508727501
1738244957.6516538,0.7612192481607937
1738244957.6694078,0.7696683162729558
1738244957.687424,0.7838208359268464
1738244957.7017226,0.7978752954363308
1738244957.719204,0.8207930307045374
1738244957.737768,0.8409449902050464
1738244957.7523737,0.8623660217874052
1738244957.7697997,0.8846106422111085
1738244957.7874017,0.903184559052607
1738244957.8025138,0.9212291094286514
1738244957.8202288,0.9374176329924556
1738244957.8386,0.9507077127736554
1738244957.853613,0.9573246974657657
1738244957.871416,0.9588968433359722
1738244957.8888931,0.9527179498732902
1738244957.9043608,0.9442701143411808
1738244957.921993,0.9257184998846241
1738244957.9407542,0.9031353470347657
1738244957.9553242,0.8817239745266041
1738244957.9736905,0.8561856178234714
1738244957.9916775,0.8232924627746403
1738244958.0063453,0.7939280517765441
1738244958.0240843,0.740278672726702
1738244958.043266,0.6744261540384421
1738244958.0582094,0.6166078871417014
1738244958.077154,0.5381208982368549
1738244958.0941806,0.4597390572180995
1738244958.1096363,0.3881550524931436
1738244958.1273649,0.30248389309472357
1738244958.1449273,0.20251761537342117
1738244958.1602705,0.13637646566761846
1738244958.178564,0.06475262898720958
1738244958.195434,0.020321730412814477
1738244958.2116663,-0.0012145509058501727
1738244958.2292955,-0.01363518003116167
1738244958.2465663,-0.016211606936218703
1738244958.2611654,-0.014750433471820758
1738244958.280315,-0.010688176844805771
1738244958.296806,-0.006673952087520687
1738244958.3113425,-0.003980718103447355
1738244958.330753,-0.0015022116495220946
1738244958.3465817,-0.0002396411002649151
1738244958.3623996,0.0004512703261675682
1738244958.38047,0.0007368752541442192
1738244958.3976586,0.0007255994396523995
1738244958.4117,0.0006573792338663314
1738244958.4303677,0.0005832979999957058
1738244958.446864,0.0005755841222988635
1738244958.462221,0.0006056913697555337
1738244958.4814713,0.0006644515588592311
1738244958.4971323,0.0006024430575783902
1738244958.5127437,0.00032878581526115053
1738244958.5316172,-0.0004320248031455486
1738244958.5477068,-0.001851144198913296
1738244958.562062,-0.0037202749504488875
1738244958.5824292,-0.006938231976983032
1738244958.597468,-0.010494982196465987
1738244958.6124055,-0.013249439425535888
1738244958.632445,-0.014527172134775978
1738244958.6477056,-0.010482127248164417
1738244958.6628425,0.0008210990180039473
1738244958.6815352,0.03172449308079896
1738244958.6979551,0.07054674762151253
1738244958.7125509,0.11869616559005143
1738244958.7321022,0.21230991452777345
1738244958.7481456,0.28185686666921433
1738244958.762488,0.349671755660547
1738244958.7824476,0.4345468988413399
1738244958.7983038,0.49639720989664954
1738244958.812945,0.5593867855677271
1738244958.8328516,0.6412070516595063
1738244958.8478088,0.699390588142287
1738244958.862772,0.7441377201618441
1738244958.8824785,0.7970977499044704
1738244958.8978724,0.8214002526739576
1738244958.91294,0.8446931736008231
1738244958.9323568,0.8625728546985599
1738244958.9480734,0.8722216962848214
1738244958.9630306,0.8818141771590723
1738244958.9829547,0.8909081994134826
1738244958.9982429,0.8987520630473768
1738244959.0130303,0.9050833026210319
1738244959.033188,0.9123114680946479
1738244959.0480337,0.9162303600844254
1738244959.064489,0.9198845060841013
1738244959.0839489,0.9219656568559533
1738244959.098639,0.922316198732963
1738244959.1145945,0.9217918367688294
1738244959.1342225,0.919673891686397
1738244959.1486688,0.9172437081810907
1738244959.1651628,0.9141879763350972
1738244959.1847565,0.9080168161342039
1738244959.199546,0.9019779602211847
1738244959.2153783,0.8945028501461016
1738244959.2352698,0.8854187773442003
1738244959.2500618,0.8774883734259064
1738244959.266532,0.867320534024048
1738244959.2859116,0.8541322699326039
1738244959.3002996,0.8430901263453309
1738244959.3169153,0.830900519713259
1738244959.33558,0.8151300536576709
1738244959.350983,0.8040120109174865
1738244959.3669107,0.7891795471415233
1738244959.3860366,0.7749159381630334
1738244959.400681,0.7639018607245012
1738244959.416679,0.7531323034685967
1738244959.4355526,0.7445067977016053
1738244959.450519,0.7419552723445707
1738244959.4672012,0.7425722750882882
1738244959.4859228,0.7484122846878394
1738244959.500528,0.7571141272632029
1738244959.5180297,0.7698229869550474
1738244959.5364077,0.7887480498645174
1738244959.5508192,0.8057829365242132
1738244959.5675902,0.8216816484487662
1738244959.586157,0.8463537409870885
1738244959.6016045,0.8669457147666538
1738244959.61694,0.8865366734833908
1738244959.6363924,0.9121956704297289
1738244959.6510208,0.9294702087549803
1738244959.6676896,0.9482662082563975
1738244959.6861336,0.9682443188892218
1738244959.7010734,0.9805254466808341
1738244959.717229,0.9924898941210992
1738244959.7365432,0.998267298030299
1738244959.7510405,0.9994655907181407
1738244959.768246,0.9952686988717326
1738244959.7868974,0.9844090767538207
1738244959.8012073,0.9711933721580285
1738244959.818187,0.9520552355794596
1738244959.8366227,0.9254392352693631
1738244959.851331,0.8991484044912234
1738244959.868261,0.8667127832691494
1738244959.8870797,0.8309463208480319
1738244959.9012122,0.7914578914181395
1738244959.9186478,0.7510551585773726
1738244959.936979,0.6871513630565715
1738244959.9517508,0.6414926179900469
1738244959.967923,0.5705773635428835
1738244959.9871,0.5027476390193218
1738244960.0015411,0.44341017053589404
1738244960.0179915,0.3818305417653339
1738244960.0367174,0.2974385104762108
1738244960.0522175,0.22701743247111233
1738244960.0680947,0.15358036749120435
1738244960.087216,0.08596450722922305
1738244960.1017828,0.044745435829627506
1738244960.1187105,0.01172845407144268
1738244960.1369936,-0.007331094258462803
1738244960.15213,-0.01311631650820918
1738244960.1677437,-0.013957458697804166
1738244960.1866271,-0.011555040910757599
1738244960.2022357,-0.008478012084585922
1738244960.217065,-0.005416476818536975
1738244960.236986,-0.0024554623296780495
1738244960.2521565,-0.0009358355269063008
1738244960.2674534,0.0001400506379817845
1738244960.2872877,0.0008492410506056873
1738244960.302111,0.001054651078457862
1738244960.317659,0.0011429911619795573
1738244960.3372424,0.001071143668587615
1738244960.351848,0.0008307990907267448
1738244960.3672194,0.00034446787736183514
1738244960.3868675,-0.0007988940228937391
1738244960.401414,-0.0024317604578957476
1738244960.4169662,-0.004742644326695317
1738244960.4368238,-0.00869009525519325
1738244960.451944,-0.011561113059646895
1738244960.4671314,-0.013875919672864528
1738244960.4871085,-0.01310640641110348
1738244960.5014267,-0.006509087575350651
1738244960.5173404,0.007305735749123167
1738244960.537086,0.042304132391239826
1738244960.551679,0.08461514036861388
1738244960.5668378,0.14160965384979385
1738244960.5876195,0.23024893920599762
1738244960.6020474,0.30505011445474545
1738244960.6176703,0.37356090038638945
1738244960.637304,0.4540868373875175
1738244960.651762,0.5167503426735983
1738244960.667171,0.5843595636378373
1738244960.687547,0.668177671803347
1738244960.701512,0.7186616449327493
1738244960.7173028,0.7667595680623607
1738244960.737833,0.8082094736287994
1738244960.7513564,0.8305050534344522
1738244960.7668493,0.8498780686885066
1738244960.7872114,0.8679139611625369
1738244960.802155,0.878926553719274
1738244960.81738,0.8893345930546226
1738244960.8370388,0.9019586114356153
1738244960.8522012,0.9104487819467073
1738244960.8672302,0.919045026150775
1738244960.888186,0.9304634140339727
1738244960.9022431,0.9392670731239553
1738244960.918358,0.94617271542382
1738244960.9373755,0.9548536391292481
1738244960.9530222,0.9596636135736242
1738244960.9677088,0.9634191743555753
1738244960.9883287,0.9672811030146846
1738244961.0041368,0.9690096241899318
1738244961.020594,0.9703367251300484
1738244961.0385826,0.9703810122634573
1738244961.0534797,0.9692475920213809
1738244961.0687065,0.9671505097788925
1738244961.0886502,0.9624466013914439
1738244961.1031637,0.9579333631004741
1738244961.117934,0.9497744071663071
1738244961.1381388,0.9394170561840369
1738244961.1526084,0.9305763527055796
1738244961.1680903,0.9195618445725733
1738244961.1886916,0.904482641727999
1738244961.2045207,0.8919926254954101
1738244961.220106,0.8774821587253354
1738244961.2390127,0.8610671729002288
1738244961.2537658,0.8468022109768549
1738244961.2690756,0.8323886031276323
1738244961.2885628,0.8130593790225067
1738244961.303297,0.8016110354813937
1738244961.3182576,0.7888996181598795
1738244961.338253,0.7773982012144018
1738244961.3531263,0.7743339843199061
1738244961.3682797,0.776569154219486
1738244961.38875,0.7861218649321474
1738244961.4029253,0.8015345830572647
1738244961.4183476,0.8162125653282992
1738244961.4380934,0.8442774385620544
1738244961.4527664,0.8638033734870061
1738244961.4684527,0.8841044869856297
1738244961.4885757,0.9123042023969636
1738244961.502534,0.9305808578238413
1738244961.5186913,0.9478723049871495
1738244961.538782,0.9697195454894131
1738244961.553334,0.981040973932662
1738244961.5688076,0.9920814654857539
1738244961.589141,1.0006279898051422
1738244961.6029713,1.0026600117927411
1738244961.6183743,1.0012120685903378
1738244961.638779,0.9944311589925349
1738244961.6534257,0.9851859141765307
1738244961.6680093,0.9718421223449432
1738244961.6890142,0.9517540086336022
1738244961.702981,0.9352954215206378
1738244961.7184498,0.9128126933186255
1738244961.7386618,0.8914081847078137
1738244961.753336,0.8766623470875974
