Time,data
1738246876.6836543,0.9610626062191939
1738246876.695948,0.9593383457238057
1738246876.7036884,0.9436561161495769
1738246876.7135863,0.9134048162405393
1738246876.726867,0.897714836745972
1738246876.7360759,0.8553121742025958
1738246876.7479386,0.8122939256899948
1738246876.7557395,0.7832316595935329
1738246876.7663858,0.7335181927409701
1738246876.7761502,0.6971548854112511
1738246876.7875226,0.6765750985796608
1738246876.7969437,0.6371618117018741
1738246876.806407,0.5953107946331684
1738246876.818508,0.571069501802403
1738246876.827458,0.5292034906361839
1738246876.8379676,0.5037354409808333
1738246876.8470316,0.47522377671664834
1738246876.8578272,0.4102405755712881
1738246876.867089,0.3981251117692417
1738246876.877596,0.3762810543423207
1738246876.8889906,0.35321673132238635
1738246876.896945,0.33501184706876
1738246876.9074345,0.3180194535187847
1738246876.9178605,0.29250985737681884
1738246876.928276,0.2560477460545238
1738246876.9368908,0.0
1738246876.949463,0.0
1738246876.9570248,0.0
1738246876.9661045,0.0
1738246876.9796288,0.0
1738246876.9875655,0.0
1738246876.99761,0.0
1738246877.0084188,0.0
1738246877.017072,0.0
1738246877.0265946,0.0
1738246877.0385265,0.0
1738246877.0484776,0.0
1738246877.0595376,0.0
1738246877.068322,0.0
1738246877.0780983,0.0
1738246877.0888155,0.0
1738246877.0981784,0.0
1738246877.107842,0.0
1738246877.1182377,0.0
1738246877.1295295,0.0
1738246877.1401258,0.0
1738246877.1488965,0.0
1738246877.1597328,0.0
1738246877.168384,0.0
1738246877.179849,0.0
1738246877.1886752,0.0
1738246877.1997204,0.0
1738246877.210181,0.0
1738246877.2183542,0.0
1738246877.2280192,0.0
1738246877.238341,0.0
1738246877.2498248,0.0
1738246877.2593596,0.0
1738246877.2685027,0.0
1738246877.278824,0.0
1738246877.289746,0.0
1738246877.3004522,0.0
1738246877.3121343,0.0
1738246877.3184621,0.0
1738246877.3309872,0.0
1738246877.3387702,0.0
1738246877.3486965,0.0
1738246877.3583376,0.0
1738246877.3683352,0.0
1738246877.3801794,0.0
1738246877.3902478,0.0
1738246877.3986866,0.0
1738246877.4089308,0.0
1738246877.4205415,0.0
1738246877.43152,0.258553731330787
1738246877.4396436,0.29953664007555747
1738246877.4518104,0.3130165255682414
1738246877.4595957,0.3393389567284345
1738246877.4711611,0.3516025478563169
1738246877.480091,0.3614224131684182
1738246877.4901767,0.37063263412646075
1738246877.4996607,0.3731163657902771
1738246877.510577,0.38171786400465113
1738246877.5200365,0.3829796166586396
1738246877.5314875,0.43869624205910146
1738246877.5412061,0.5323624839351694
1738246877.5534759,0.6052404052036038
1738246877.5607288,0.6432469999972571
1738246877.5698566,0.6604499774402183
1738246877.5803745,0.6880630367418626
1738246877.5917656,0.6973151041518577
1738246877.6033092,0.7077935716306903
1738246877.6124523,0.7182741280380631
1738246877.6204898,0.733043578238098
1738246877.6336648,0.7392415088905584
1738246877.642493,0.7509533802591731
1738246877.652134,0.7608298336211216
1738246877.6605384,0.7639691525718905
1738246877.6711795,0.7671090918394219
1738246877.6844227,0.7708624197355781
1738246877.691184,0.7764549792061698
1738246877.7038946,0.7777584140518468
1738246877.713616,0.7809009581037321
1738246877.7219908,0.7840441229481452
1738246877.7333004,0.7841225352016654
1738246877.7442694,0.788492907359025
1738246877.7536783,0.7916377511783069
1738246877.765404,0.7947832161427497
1738246877.7740219,0.794862702412991
1738246877.7854345,0.7949421966326543
1738246877.794215,0.7913410427895599
1738246877.8048286,0.7901931767695785
1738246877.8161168,0.7865908117353658
1738246877.8273416,0.7805332112988095
1738246877.8359547,0.7714059508172544
1738246877.8446834,0.765345604305153
