Time,Force_Data
1738246876.6787183,0.9675926406619182
1738246876.695833,0.9446226808037889
1738246876.709787,0.9048009712829624
1738246876.7275653,0.8659077912639247
1738246876.7456417,0.814794451258379
1738246876.7602315,0.763203474659225
1738246876.7779534,0.7052173552008573
1738246876.795153,0.6489193349210601
1738246876.8097477,0.5987591375697502
1738246876.8281643,0.5376296528379808
1738246876.8456523,0.47684609302719927
1738246876.8604991,0.42710184604174795
1738246876.8796377,0.35982274037091305
1738246876.8962193,0.29452650563417965
1738246876.9113424,0.23573148797045554
1738246876.929982,0.1614479628231767
1738246876.9469264,0.10175687776896827
1738246876.961062,0.053320598542629306
1738246876.9799168,0.020168611854235262
1738246876.99662,-0.0016566650501799174
1738246877.011776,-0.009614874186337403
1738246877.029707,-0.012454999201201203
1738246877.0470412,-0.011187325026995161
1738246877.061212,-0.009018369647341856
1738246877.0807767,-0.005370616049893285
1738246877.0971758,-0.0029229550494852983
1738246877.1118796,-0.001294390285797845
1738246877.1303215,-4.457906270036301e-05
1738246877.1474457,0.0006756720170966752
1738246877.1624706,0.0009717631832636733
1738246877.1810863,0.001068155012521982
1738246877.1977398,0.0009209281334039871
1738246877.212702,0.0005665396979733267
1738246877.2312818,-0.00037806104167170364
1738246877.2480493,-0.0015874513139255224
1738246877.262895,-0.003361229030693775
1738246877.2815096,-0.006154226408906844
1738246877.2980947,-0.00874072833912538
1738246877.312948,-0.01072557917604278
1738246877.331317,-0.01162514153631317
1738246877.3479958,-0.007258729343359278
1738246877.3627408,0.0032977037560839475
1738246877.381461,0.024960376748430636
1738246877.3978047,0.06303713583481181
1738246877.413378,0.10807857029826533
1738246877.43164,0.166733057824375
1738246877.448322,0.2309096877099386
1738246877.4631846,0.28755794919165895
1738246877.4817092,0.34724297137105825
1738246877.4981153,0.3984055795544565
1738246877.5131342,0.44317520872705424
1738246877.5322866,0.5030888784228462
1738246877.5485687,0.5547307962095251
1738246877.5631087,0.6082082148665562
1738246877.5819142,0.6600091524293185
1738246877.59857,0.6920385266685759
1738246877.613632,0.7193558642380926
1738246877.6327982,0.7424817759407378
1738246877.6489716,0.75822285904082
1738246877.6642177,0.769018471623039
1738246877.6826756,0.7761374833913509
1738246877.6990292,0.7820739499259525
1738246877.7139742,0.7858038632716023
1738246877.7324798,0.7894024115746814
1738246877.748912,0.7912132271544235
1738246877.7643256,0.7918171006634785
1738246877.7826903,0.7904661480127947
1738246877.7990518,0.7869313761418246
1738246877.813907,0.7826122581377758
1738246877.8327832,0.7748282273468087
1738246877.849274,0.7660605080391779
1738246877.8642304,0.759303770474779
1738246877.8831432,0.7488614286637275
1738246877.8988593,0.7413436494949572
1738246877.9143996,0.7356242030034431
1738246877.9328718,0.7311361290303329
